t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u
211133,0.0,0.0,0.0,0.0,0.0
211143,0.0,0.0,0.0,0.0,0.0
211153,0.0,0.0,0.0,0.0,0.0
211163,0.0,0.0,0.0,0.0,0.0
211173,0.0,0.0,0.0,0.0,0.0
211182,0.0,0.0,0.0,0.0,0.0
211193,0.0,0.0,0.0,0.0,0.0
211202,0.0,0.0,0.0,0.0,0.0
211213,0.0,0.0,0.0,0.0,0.0
211223,0.0,0.0,0.0,0.0,0.0
211233,0.0,0.0,0.0,0.0,0.0
211243,0.0,0.0,0.0,0.0,0.0
211253,0.0,0.0,0.0,0.0,0.0
211263,0.0,0.0,0.0,0.0,0.0
211273,0.0,0.0,0.0,0.0,0.0
211282,0.0,0.0,0.0,0.0,0.0
211293,0.0,0.0,0.0,0.0,0.0
211302,0.0,0.0,0.0,0.0,0.0
211313,0.0,0.0,0.0,0.0,0.0
211323,0.0,0.0,0.0,0.0,0.0
211333,0.0,0.0,0.0,0.0,0.0
211343,0.0,0.0,0.0,0.0,0.0
211353,0.0,0.0,0.0,0.0,0.0
211363,0.0,0.0,0.0,0.0,0.0
211373,0.0,0.0,0.0,0.0,0.0
211382,0.0,0.0,0.0,0.0,0.0
211393,0.0,0.0,0.0,0.0,0.0
211402,0.0,0.0,0.0,0.0,0.0
211413,0.0,0.0,0.0,0.0,0.0
211423,0.0,0.0,0.0,0.0,0.0
211433,0.0,0.0,0.0,0.0,0.0
211443,0.0,0.0,0.0,0.0,0.0
211453,0.0,0.0,0.0,0.0,0.0
211463,0.0,0.0,0.0,0.0,0.0
211473,0.0,0.0,0.0,0.0,0.0
211483,0.0,0.0,0.0,0.0,0.0
211493,0.0,0.0,0.0,0.0,0.0
211502,0.0,0.0,0.0,0.0,0.0
211513,0.0,0.0,0.0,0.0,0.0
211523,359.8499755859375,-7.500412940979004,0.0,0.0,0.0
211533,359.8499755859375,-3.750206470489502,0.034395940601825714,1.7197970151901245,0.0
211544,359.70001220703125,-9.374650955200195,0.096308633685112,3.955533266067505,0.0
211553,359.5500183105469,-12.186872482299805,0.17885887622833252,6.105278968811035,0.0
211563,359.25,-21.09389877319336,0.2889259159564972,8.555990219116211,0.0
211573,358.95001220703125,-25.54741096496582,0.4196304678916931,10.813224792480469,0.0
211582,358.6499938964844,-27.77280044555664,0.5640934109687805,12.629758834838867,0.0
211593,358.20001220703125,-36.386409759521484,0.7635898590087891,16.289701461791992,0.0
211602,357.8999938964844,-33.193668365478516,0.9424487352371216,17.087793350219727,0.0
211613,357.3000183105469,-46.59638977050781,1.1969786882400513,21.270397186279297,0.0
211623,356.8500061035156,-45.7982063293457,1.437750220298767,22.673776626586914,0.0
211633,356.4000244140625,-45.399112701416016,1.6922801733016968,24.063383102416992,0.0
211643,355.9499816894531,-45.19956588745117,1.9536893367767334,25.102153778076172,0.0
211653,355.3499755859375,-52.6007080078125,2.2150986194610596,25.621540069580078,0.0
211663,354.8999938964844,-48.80036544799805,2.483386993408203,26.22518539428711,0.0
211673,354.4499816894531,-46.90018844604492,2.7379167079925537,25.839086532592773,0.0
211682,354.0,-45.950103759765625,2.971809148788452,24.614160537719727,0.0
211693,353.70001220703125,-37.97414779663086,3.246976852416992,26.065462112426758,0.0
211702,353.25,-41.48707962036133,3.460231304168701,23.695463180541992,0.0
211713,352.9499816894531,-35.74399948120117,3.7078824043273926,24.23027992248535,0.0
211723,352.79998779296875,-25.37154769897461,3.9142580032348633,22.433916091918945,0.0
211733,352.64996337890625,-20.186689376831055,4.106874942779541,20.847820281982422,0.0
211743,352.5,-17.592891693115234,4.265096187591553,18.33497428894043,0.0
211753,352.5,-8.796445846557617,4.388921737670898,15.358752250671387,0.0
211763,352.64996337890625,3.1013247966766357,4.478351593017578,12.150860786437988,0.0
211773,352.79998779296875,9.051576614379883,4.526505470275879,8.483141899108887,0.0
211782,353.25,27.02579689025879,4.533384799957275,4.585526943206787,0.0
211793,353.70001220703125,36.012908935546875,4.505867958068848,0.9169206023216248,0.0
211802,354.29998779296875,48.006011962890625,4.45083475112915,-2.2932066917419434,0.0
211813,355.0500183105469,61.50347900390625,4.347646713256836,-6.306000232696533,0.0
211823,355.8000183105469,68.25084686279297,4.22382116317749,-9.34426498413086,0.0
211833,356.6999816894531,79.12543487548828,4.0655999183654785,-12.583196640014648,0.0
211843,357.5999755859375,84.56273651123047,3.879861831665039,-15.578505516052246,0.0
211853,358.6499938964844,94.78230285644531,3.66660737991333,-18.451982498168945,0.0
211863,359.70001220703125,99.89071655273438,3.4327149391174316,-20.920608520507812,0.0
211873,0.75,102.44578552246094,3.1850640773773193,-22.842853546142578,0.0
211882,1.8000000715255737,103.722900390625,2.9442925453186035,-23.46000099182129,0.0
211893,3.0,111.86144256591797,2.641608238220215,-26.864215850830078,0.0
211902,4.049999713897705,108.43071746826172,2.3939573764801025,-25.814645767211914,0.0
211913,5.250000476837158,114.21536254882812,2.091273069381714,-28.04153823852539,0.0
211923,6.300000190734863,109.60768127441406,1.816105604171753,-27.779144287109375,0.0
211933,7.349999904632568,107.30382537841797,1.5478172302246094,-27.303993225097656,0.0
211943,8.399999618530273,106.15190887451172,1.2864080667495728,-26.722454071044922,0.0
211953,9.300000190734863,98.07597351074219,1.0318782329559326,-26.087722778320312,0.0
211963,10.19999885559082,94.0379638671875,0.791106641292572,-25.082439422607422,0.0
211973,11.09999942779541,92.01899719238281,0.5640934109687805,-23.891881942749023,0.0
211982,11.699999809265137,76.00949096679688,0.385234534740448,-20.888885498046875,0.0
211993,12.449999809265137,75.50475311279297,0.2063756287097931,-19.387388229370117,0.0
212002,12.90000057220459,60.252384185791016,0.08255025744438171,-15.884963035583496,0.0
212013,13.19999885559082,45.12618637084961,-0.02063756436109543,-13.101872444152832,0.0
212023,13.500000953674316,37.56312561035156,-0.07567106187343597,-9.302611351013184,0.0
212033,13.649999618530273,26.281538009643555,-0.096308633685112,-5.683184623718262,0.0
212043,13.649999618530273,13.140769004821777,-0.07567106187343597,-1.8097138404846191,0.0
212053,13.350000381469727,-8.429607391357422,-0.02751675248146057,1.5028587579727173,0.0
212063,13.050000190734863,-19.21479606628418,0.05503350496292114,4.878942489624023,0.0
212073,12.750000953674316,-24.60738754272461,0.17885887622833252,8.63074016571045,0.0
212082,12.149999618530273,-42.3037223815918,0.3026842474937439,10.506638526916504,0.0
212093,11.550000190734863,-51.15184783935547,0.4953015148639679,14.884182929992676,0.0
212102,10.949999809265137,-55.575950622558594,0.6672812104225159,16.04107666015625,0.0
212113,10.050000190734863,-72.78795623779297,0.9080528020858765,20.059118270874023,0.0
212123,9.149999618530273,-81.39399719238281,1.1488244533538818,22.068138122558594,0.0
212133,8.25,-85.69698333740234,1.3964751958847046,23.416608810424805,0.0
212143,7.200000286102295,-95.3484878540039,1.6510050296783447,24.434799194335938,0.0
212153,6.150000095367432,-100.17426300048828,1.9192934036254883,25.63181495666504,0.0
212163,5.09999942779541,-102.58714294433594,2.1807026863098145,25.886367797851562,0.0
212173,4.199999809265137,-96.29357147216797,2.4421117305755615,26.01363754272461,0.0
212182,3.1500000953674316,-100.64678192138672,2.6691248416900635,24.357479095458984,0.0
212193,1.9500000476837158,-110.32339477539062,2.9442925453186035,25.937122344970703,0.0
212202,1.0499999523162842,-100.16170501708984,3.1575469970703125,23.63129234313965,0.0
212213,0.0,-102.58084869384766,3.405198097229004,24.19819450378418,0.0
212223,358.95001220703125,-103.79086303710938,3.6115736961364746,22.41787338256836,0.0
212233,358.04998779296875,-96.89545440673828,3.8041908740997314,20.839797973632812,0.0
212243,357.1499938964844,-93.44773864746094,3.955533027648926,17.98700714111328,0.0
212253,356.4000244140625,-84.22296905517578,4.079358100891113,15.184768676757812,0.0
212263,355.8000183105469,-72.11241149902344,4.168787956237793,12.06386947631836,0.0
212273,355.0500183105469,-73.55531311035156,4.216942310333252,8.439644813537598,0.0
212282,354.6000061035156,-59.27766799926758,4.230700492858887,4.9077348709106445,0.0
212293,354.29998779296875,-44.6392936706543,4.1963043212890625,0.7340684533119202,0.0
212302,354.0,-37.32011032104492,4.141271114349365,-2.3846328258514404,0.0
212313,353.8500061035156,-26.159603118896484,4.038083076477051,-6.351713180541992,0.0
212323,353.70001220703125,-20.579349517822266,3.907378673553467,-9.711077690124512,0.0
212333,353.8500061035156,-2.7901270389556885,3.749157428741455,-12.766602516174316,0.0
212343,353.8500061035156,-1.3950635194778442,3.5634193420410156,-15.670207023620605,0.0
212353,354.0,6.802015781402588,3.3501644134521484,-18.497852325439453,0.0
212363,354.29998779296875,18.40146827697754,3.116272211074829,-20.94353485107422,0.0
212373,354.6000061035156,24.201194763183594,2.868621349334717,-22.854307174682617,0.0
212382,355.0500183105469,34.600608825683594,2.627849817276001,-23.46573829650879,0.0
212393,355.5,39.80031204223633,2.3251655101776123,-26.86708641052246,0.0
212402,355.8000183105469,34.89925003051758,2.0775146484375,-25.816082000732422,0.0
212413,356.4000244140625,47.45054626464844,1.767951250076294,-28.386211395263672,0.0
212423,356.6999816894531,38.724369049072266,1.492783784866333,-27.951478958129883,0.0
212433,357.1499938964844,41.8621940612793,1.2244954109191895,-27.39015769958496,0.0
212443,357.75,50.9320182800293,0.9562071561813354,-27.1094970703125,0.0
212453,358.04998779296875,40.46510696411133,0.701677143573761,-26.28125,0.0
212463,358.5,42.73256301879883,0.45402640104293823,-25.523162841796875,0.0
212473,358.95001220703125,43.86629104614258,0.23389239609241486,-23.768281936645508,0.0
212482,359.25,36.9336051940918,0.05503350496292114,-20.827085494995117,0.0
212493,359.5500183105469,33.467262268066406,-0.13070456683635712,-19.70044708251953,0.0
212502,359.8499755859375,31.732728958129883,-0.2545299530029297,-16.041492462158203,0.0
212513,359.8499755859375,15.866364479064941,-0.35771775245666504,-13.180136680603027,0.0
212523,359.8499755859375,7.933182239532471,-0.4196304678916931,-9.685704231262207,0.0
212533,359.8499755859375,3.9665911197662354,-0.4333888292312622,-5.530768394470215,0.0
212543,359.70001220703125,-5.516252040863037,-0.4127512574195862,-1.7335067987442017,0.0
212553,359.3999938964844,-17.758586883544922,-0.35771775245666504,1.8849217891693115,0.0
212563,359.10003662109375,-23.878389358520508,-0.2682883143424988,5.413932800292969,0.0
212573,358.8000183105469,-26.939655303955078,-0.1444629579782486,8.898235321044922,0.0
212582,358.3499755859375,-35.9698371887207,-0.013758376240730286,10.984346389770508,0.0
212593,357.8999938964844,-40.484928131103516,0.17197969555854797,14.779077529907227,0.0
212602,357.4499816894531,-42.742469787597656,0.3508385717868805,16.332483291625977,0.0
212613,356.6999816894531,-58.871707916259766,0.5984893441200256,20.548782348632812,0.0
212623,356.1000061035156,-59.43540954589844,0.8323817253112793,21.969011306762695,0.0
212633,355.5,-59.71725845336914,1.086911678314209,23.711000442504883,0.0
212643,354.8999938964844,-59.859554290771484,1.3483208417892456,24.925962448120117,0.0
212653,354.29998779296875,-59.92933654785156,1.6097300052642822,25.533437728881836,0.0
212663,353.70001220703125,-59.9642219543457,1.8780182600021362,26.181137084960938,0.0
212673,353.25,-52.482120513916016,2.1325480937957764,25.81706428527832,0.0
212682,352.79998779296875,-48.74106979370117,2.366440534591675,24.6031494140625,0.0
212693,352.1999816894531,-54.371456146240234,2.641608238220215,26.059955596923828,0.0
212702,351.9000244140625,-42.1848258972168,2.854862928390503,23.692718505859375,0.0
212713,351.45001220703125,-43.59242248535156,3.1025137901306152,24.228897094726562,0.0
212723,351.1499938964844,-36.79667282104492,3.3157684803009033,22.777179718017578,0.0
212733,351.0000305175781,-25.897884368896484,3.5015065670013428,20.675495147705078,0.0
212743,350.8500061035156,-20.44985580444336,3.6597278118133545,18.248811721801758,0.0
212753,350.8500061035156,-10.22492790222168,3.7835533618927,15.315689086914062,0.0
212763,351.0000305175781,2.3884496688842773,3.8661036491394043,11.785354614257812,0.0
212773,351.1499938964844,8.693772315979004,3.9142580032348633,8.30038833618164,0.0
212782,351.6000061035156,26.846895217895508,3.928016185760498,4.838106155395508,0.0
212793,352.04998779296875,35.92345428466797,3.9004995822906494,1.0432288646697998,0.0
212802,352.5,40.46173858642578,3.845465898513794,-2.2300713062286377,0.0
212813,353.25,57.73134231567383,3.735398769378662,-6.6183881759643555,0.0
212823,354.0,66.36477661132812,3.604694366455078,-9.844414710998535,0.0
212833,354.8999938964844,78.18240356445312,3.4464731216430664,-12.833270072937012,0.0
212843,355.8000183105469,84.09121704101562,3.2538559436798096,-16.04749870300293,0.0
212853,356.8500061035156,94.54653930664062,3.0406010150909424,-18.68648910522461,0.0
212863,357.8999938964844,99.77284240722656,2.806708574295044,-21.037872314453125,0.0
212873,359.10003662109375,109.88690185546875,2.5521786212921143,-23.24542999267578,0.0
212882,0.14999999105930328,107.4425048828125,2.304527997970581,-24.0052547454834,0.0
212893,1.5,121.22125244140625,2.0018436908721924,-27.136844635009766,0.0
212902,2.549999713897705,113.11062622070312,1.7473137378692627,-26.2949161529541,0.0
212913,3.75,116.5553207397461,1.437750220298767,-28.62563133239746,0.0
212923,4.949999809265137,118.27764892578125,1.1557036638259888,-28.415149688720703,0.0
212933,6.150000095367432,119.13882446289062,0.8805360794067383,-27.96595001220703,0.0
212943,7.200000286102295,112.0694351196289,0.6191269159317017,-27.053434371948242,0.0
212953,8.25,108.53471374511719,0.35771775245666504,-26.597171783447266,0.0
212963,9.300000190734863,106.76734161376953,0.11694619804620743,-25.33716583251953,0.0
212973,10.050000190734863,90.8836669921875,-0.11006700992584229,-24.019245147705078,0.0
212982,10.799999237060547,82.94184112548828,-0.28204670548439026,-20.608606338500977,0.0
212993,11.550000190734863,78.9709243774414,-0.4677847921848297,-19.59120750427246,0.0
213002,12.0,61.985469818115234,-0.5847309827804565,-15.642912864685059,0.0
213013,12.600000381469727,60.992713928222656,-0.6879187822341919,-12.98084831237793,0.0
213023,12.90000057220459,45.49634552001953,-0.742952287197113,-9.242097854614258,0.0
213033,13.050000190734863,30.24818992614746,-0.7567106485366821,-5.3089680671691895,0.0
213043,13.050000190734863,15.12409496307373,-0.7360731363296509,-1.622606635093689,0.0
213053,13.050000190734863,7.562047481536865,-0.681039571762085,1.9403729438781738,0.0
213063,12.750000953674316,-11.218968391418457,-0.5916101336479187,5.441659927368164,0.0
213073,12.449999809265137,-20.60951805114746,-0.47466397285461426,8.56813907623291,0.0
213082,12.149999618530273,-25.304752349853516,-0.34395939111709595,10.819297790527344,0.0
213093,11.550000190734863,-42.65235900878906,-0.1444629579782486,15.384472846984863,0.0
213102,10.949999809265137,-51.32620620727539,0.034395940601825714,16.635181427001953,0.0
213113,10.19999885559082,-63.16310119628906,0.2751675248146057,20.356168746948242,0.0
213123,9.449999809265137,-69.08155822753906,0.5159391164779663,22.216663360595703,0.0
213133,8.550000190734863,-79.54075622558594,0.770469069480896,23.83483123779297,0.0
213143,7.649999618530273,-84.77039337158203,1.0318782329559326,24.987873077392578,0.0
213153,6.750000476837158,-87.38517761230469,1.3001666069030762,25.908353805541992,0.0
213163,5.849999904632568,-88.69259643554688,1.5615756511688232,26.024633407592773,0.0
213173,4.799999713897705,-96.8462905883789,1.8229848146438599,26.08277130126953,0.0
213182,4.049999713897705,-85.92315673828125,2.0568771362304688,24.736003875732422,0.0
213193,2.8499999046325684,-102.96157836914062,2.332044839859009,26.126384735107422,0.0
213202,2.0999999046325684,-88.98079681396484,2.5521786212921143,24.069889068603516,0.0
213213,1.0499999523162842,-96.99039459228516,2.806708574295044,24.761438369750977,0.0
213223,0.0,-100.99519348144531,3.019963502883911,23.043458938598633,0.0
213233,359.25,-87.99755859375,3.2057018280029297,20.808645248413086,0.0
213243,358.5,-81.49925231933594,3.3639230728149414,18.315387725830078,0.0
213253,357.75,-78.24873352050781,3.487748384475708,15.348958969116211,0.0
213263,357.1499938964844,-69.12528228759766,3.5771775245666504,12.14594554901123,0.0
213273,356.5500183105469,-64.56219482421875,3.618452787399292,8.136727333068848,0.0
213282,356.25,-47.281558990478516,3.632211208343506,4.7562947273254395,0.0
213293,355.9499816894531,-38.63987350463867,3.5978152751922607,0.6583483815193176,0.0
213302,355.6499938964844,-34.32040023803711,3.535902500152588,-2.766467571258545,0.0
213313,355.5,-24.659746170043945,3.4327149391174316,-6.542612075805664,0.0
213323,355.5,-12.329873085021973,3.3020100593566895,-9.80654525756836,0.0
213333,355.5,-6.164936542510986,3.1369097232818604,-13.158291816711426,0.0
213343,355.6499938964844,4.417078971862793,2.951171636581421,-15.866052627563477,0.0
213353,355.8000183105469,9.708087921142578,2.7310376167297363,-18.93973159790039,0.0
213363,356.1000061035156,19.85450553894043,2.497145175933838,-21.16448211669922,0.0
213373,356.4000244140625,24.92771339416504,2.235736131668091,-23.652692794799805,0.0
213382,356.6999816894531,27.462953567504883,1.9949644804000854,-23.86492919921875,0.0
213393,357.3000183105469,43.732398986816406,1.6854010820388794,-27.410634994506836,0.0
213402,357.5999755859375,36.865299224853516,1.4308710098266602,-26.43181610107422,0.0
213413,358.04998779296875,40.932655334472656,1.121307611465454,-28.694080352783203,0.0
213423,358.5,42.96633529663086,0.8392609357833862,-28.44937515258789,0.0
213433,358.95001220703125,43.983177185058594,0.5640934109687805,-27.983062744140625,0.0
213443,359.3999938964844,44.49159622192383,0.29580506682395935,-27.405946731567383,0.0
213453,359.70001220703125,37.24626159667969,0.034395940601825714,-26.77342987060547,0.0
213463,0.0,33.62309265136719,-0.2063756287097931,-25.425294876098633,0.0
213473,0.29999998211860657,31.81154441833496,-0.42650964856147766,-23.719348907470703,0.0
213482,0.5999999642372131,30.905771255493164,-0.6053684949874878,-20.802616119384766,0.0
213493,0.75,22.95288848876953,-0.791106641292572,-19.688215255737305,0.0
213502,0.75,11.476444244384766,-0.9080528020858765,-15.691417694091797,0.0
213513,0.9000000357627869,13.2382230758667,-1.0112406015396118,-13.005095481872559,0.0
213523,0.75,-0.8808894753456116,-1.0662740468978882,-9.25422477722168,0.0
213533,0.5999999642372131,-7.940445899963379,-1.0800325870513916,-5.315033912658691,0.0
213543,0.29999998211860657,-18.97022247314453,-1.0593948364257812,-1.6256346702575684,0.0
213553,0.0,-24.4851131439209,-1.0112406015396118,1.5948983430862427,0.0
213563,359.5500183105469,-34.7420654296875,-0.9286903738975525,4.924959182739258,0.0
213573,359.10003662109375,-39.87104034423828,-0.811744213104248,8.309788703918457,0.0
213582,358.8000183105469,-34.93598175048828,-0.681039571762085,10.69012451171875,0.0
213593,358.04998779296875,-54.96846008300781,-0.48842233419418335,14.975924491882324,0.0
213602,357.4499816894531,-57.48378372192383,-0.30956345796585083,16.430906295776367,0.0
213613,356.6999816894531,-66.24236297607422,-0.06879188120365143,20.254032135009766,0.0
213623,355.9499816894531,-70.62029266357422,0.17197969555854797,22.16559600830078,0.0
213633,355.1999816894531,-72.81061553955078,0.42650964856147766,23.809295654296875,0.0
213643,354.6000061035156,-66.40486145019531,0.6879187822341919,24.97510528564453,0.0
213653,353.8500061035156,-70.7029037475586,0.9493279457092285,25.55801010131836,0.0
213663,353.1000061035156,-72.85191345214844,1.2176162004470825,26.193422317504883,0.0
213673,352.5,-66.4255142211914,1.4790253639221191,26.167165756225586,0.0
213682,352.04998779296875,-55.7127685546875,1.712917685508728,24.778200149536133,0.0
213693,351.29998779296875,-65.35684967041016,1.988085389137268,26.14748191833496,0.0
213702,350.8500061035156,-55.17843246459961,2.208219289779663,24.08043670654297,0.0
213713,350.3999938964844,-50.08922576904297,2.4627492427825928,24.766714096069336,0.0
213723,350.1000061035156,-40.04370880126953,2.6691248416900635,22.70214080810547,0.0
213733,349.79998779296875,-35.022315979003906,2.8617420196533203,20.98193359375,0.0
213743,349.6499938964844,-25.010705947875977,3.0130841732025146,18.058073043823242,0.0
213753,349.4999694824219,-20.00626564025879,3.1369097232818604,15.220311164855957,0.0
213763,349.4999694824219,-10.003132820129395,3.226339101791382,12.081621170043945,0.0
213773,349.79998779296875,9.998894691467285,3.2676141262054443,8.104565620422363,0.0
213782,349.9499816894531,12.498994827270508,3.2744932174682617,4.396238803863525,0.0
213793,350.3999938964844,28.7495059967041,3.2400972843170166,0.47832056879997253,0.0
213802,351.0000305175781,44.37567901611328,3.178184747695923,-2.8564627170562744,0.0
213813,351.6000061035156,52.18739700317383,3.0749969482421875,-6.587628364562988,0.0
213823,352.3500061035156,63.59416961669922,2.937413215637207,-10.17300033569336,0.0
213833,353.25,76.79710388183594,2.772312879562378,-13.341519355773926,0.0
213843,354.1500244140625,83.39856719970703,2.579695463180542,-16.30162239074707,0.0
213853,355.1999816894531,94.1988525390625,2.366440534591675,-18.813560485839844,0.0
213863,356.25,99.5989990234375,2.125669002532959,-21.445354461669922,0.0
213873,357.4499816894531,109.79998016357422,1.8642598390579224,-23.79313850402832,0.0
213882,358.5,107.39955139160156,1.623488426208496,-23.935142517089844,0.0
213893,359.8499755859375,121.19981384277344,1.3070456981658936,-27.789705276489258,0.0
213902,0.9000000357627869,113.10033416748047,1.0593948364257812,-26.277393341064453,0.0
213913,2.25,124.05016326904297,0.742952287197113,-28.960826873779297,0.0
213923,3.450000286102295,122.02508544921875,0.4609055817127228,-28.582748413085938,0.0
213933,4.5,113.51254272460938,0.192617267370224,-27.705791473388672,0.0
213943,5.549999713897705,109.25626373291016,-0.07567106187343597,-27.26731300354004,0.0
213953,6.750000476837158,114.62814331054688,-0.3370802104473114,-26.70411491394043,0.0
213963,7.649999618530273,102.31405639648438,-0.5778518319129944,-25.390636444091797,0.0
213973,8.550000190734863,96.15703582763672,-0.7979857921600342,-23.702016830444336,0.0
213982,9.449999809265137,93.07849884033203,-0.9768446683883667,-20.79395294189453,0.0
213993,10.19999885559082,84.03925323486328,-1.1557036638259888,-19.339921951293945,0.0
214002,10.799999237060547,72.0196533203125,-1.2795288562774658,-15.861225128173828,0.0
214013,11.399999618530273,66.00981140136719,-1.3827167749404907,-13.090005874633789,0.0
214023,11.699999809265137,48.00490188598633,-1.4308710098266602,-8.952717781066895,0.0
214033,12.0,39.00248336791992,-1.444629430770874,-5.164280414581299,0.0
214043,12.149999618530273,27.0012149810791,-1.4171127080917358,-1.2063020467758179,0.0
214053,12.149999618530273,13.50060749053955,-1.36207914352417,2.1485254764556885,0.0
214063,12.0,-0.7496705055236816,-1.2657705545425415,5.8896942138671875,0.0
214073,11.850000381469727,-7.874853134155273,-1.1488244533538818,8.792156219482422,0.0
214082,11.550000190734863,-18.93741798400879,-1.0112406015396118,11.275269508361816,0.0
214093,10.949999809265137,-39.46873474121094,-0.8186233043670654,15.268497467041016,0.0
214102,10.500000953674316,-42.23433303833008,-0.6328852772712708,16.92115020751953,0.0
214113,9.899999618530273,-51.1171989440918,-0.385234534740448,20.84311294555664,0.0
214123,9.149999618530273,-63.058597564697266,-0.13758376240730286,22.804096221923828,0.0
214133,8.399999618530273,-69.02931213378906,0.11694619804620743,24.1285457611084,0.0
214143,7.649999618530273,-72.01465606689453,0.37835532426834106,25.13473129272461,0.0
214153,6.750000476837158,-81.00730895996094,0.6535228490829468,26.32573890686035,0.0
214163,6.0,-78.00365447998047,0.9149319529533386,26.233327865600586,0.0
214173,5.09999942779541,-84.0018539428711,1.1832202672958374,26.531082153320312,0.0
214182,4.350000381469727,-79.50090026855469,1.4171127080917358,24.960163116455078,0.0
214193,3.299999713897705,-92.2504653930664,1.6991595029830933,26.582420349121094,0.0
214202,2.549999713897705,-83.62523651123047,1.9192934036254883,24.29790687561035,0.0
214213,1.6499998569488525,-86.8126220703125,2.173823356628418,24.875446319580078,0.0
214223,0.75,-88.40630340576172,2.3939573764801025,23.444429397583008,0.0
214233,0.0,-81.70315551757812,2.579695463180542,21.00912094116211,0.0
214243,359.3999938964844,-70.85199737548828,2.7379167079925537,18.415624618530273,0.0
214253,358.8000183105469,-65.4255599975586,2.868621349334717,15.743042945861816,0.0
214263,358.20001220703125,-62.712337493896484,2.951171636581421,11.999031066894531,0.0
214273,357.75,-53.856178283691406,2.999325752258301,8.4072265625,0.0
214282,357.4499816894531,-41.928550720214844,3.0062050819396973,4.54757833480835,0.0
214293,357.1499938964844,-35.96473693847656,2.971809148788452,0.553990364074707,0.0
214302,357.0,-25.481916427612305,2.916775703430176,-2.4746813774108887,0.0
214313,357.0,-12.740958213806152,2.7998294830322266,-7.084650039672852,0.0
214323,357.0,-6.370479106903076,2.6691248416900635,-10.077555656433105,0.0
214333,357.0,-3.185239553451538,2.5040245056152344,-13.29379653930664,0.0
214343,357.3000183105469,13.407840728759766,2.3114073276519775,-16.277759552001953,0.0
214353,357.4499816894531,14.203469276428223,2.091273069381714,-19.145586013793945,0.0
214363,357.75,22.102195739746094,1.8505016565322876,-21.611366271972656,0.0
214373,358.20001220703125,33.55110549926758,1.5890923738479614,-23.876144409179688,0.0
214382,358.5,31.774646759033203,1.3414416313171387,-24.32061195373535,0.0
214393,358.95001220703125,38.387332916259766,1.03875732421875,-27.294523239135742,0.0
214402,359.3999938964844,41.69367599487305,0.7842274308204651,-26.373756408691406,0.0
214413,359.8499755859375,43.34684371948242,0.4677847921848297,-29.009008407592773,0.0
