t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u
376353,357.8999938964844,-36.48643493652344,6.129356384277344,0.0,0.0
376363,357.4499816894531,-40.74322509765625,6.129356384277344,0.0,0.0
376373,357.1499938964844,-35.372074127197266,6.129356384277344,0.0,0.0
376382,356.8500061035156,-32.68513107299805,6.129356384277344,0.0,0.0
376393,356.4000244140625,-38.84257507324219,6.129356384277344,0.0,0.0
376402,356.1000061035156,-34.421749114990234,6.129356384277344,0.0,0.0
376413,355.8000183105469,-32.21133804321289,6.129356384277344,0.0,0.0
376423,355.5,-31.104764938354492,6.129356384277344,0.0,0.0
376433,355.1999816894531,-30.55284309387207,6.129356384277344,0.0,0.0
376443,354.8999938964844,-30.27688217163086,6.129356384277344,0.0,0.0
376453,354.6000061035156,-30.137537002563477,6.129356384277344,0.0,0.0
376463,354.4499816894531,-22.56968116760254,6.129356384277344,0.0,0.0
376473,354.29998779296875,-18.78438949584961,6.129356384277344,0.0,0.0
376482,354.1500244140625,-16.891742706298828,6.129356384277344,0.0,0.0
376493,353.8500061035156,-23.446331024169922,6.129356384277344,0.0,0.0
376502,353.8500061035156,-11.723165512084961,6.129356384277344,0.0,0.0
376513,353.70001220703125,-13.361130714416504,6.129356384277344,0.0,0.0
376523,353.54998779296875,-14.181478500366211,6.129356384277344,0.0,0.0
376533,353.54998779296875,-7.0907392501831055,6.129356384277344,0.0,0.0
376543,353.4000244140625,-11.044917106628418,6.129356384277344,0.0,0.0
376553,353.4000244140625,-5.522458553314209,6.129356384277344,0.0,0.0
376563,353.4000244140625,-2.7612292766571045,6.129356384277344,0.0,0.0
376573,353.4000244140625,-1.3806146383285522,6.129356384277344,0.0,0.0
376582,353.54998779296875,6.809240341186523,6.129356384277344,0.0,0.0
376593,353.54998779296875,3.4046201705932617,6.129356384277344,0.0,0.0
376602,353.70001220703125,9.203224182128906,6.129356384277344,0.0,0.0
376613,353.8500061035156,12.101160049438477,6.129356384277344,0.0,0.0
376623,354.0,13.550127983093262,6.129356384277344,0.0,0.0
376633,354.1500244140625,14.27597713470459,6.129356384277344,0.0,0.0
376643,354.29998779296875,14.63753604888916,6.129356384277344,0.0,0.0
376653,354.6000061035156,22.319229125976562,6.129356384277344,0.0,0.0
376663,354.75,18.659160614013672,6.129356384277344,0.0,0.0
376673,355.0500183105469,24.330041885375977,6.129356384277344,0.0,0.0
376682,355.3499755859375,27.16411781311035,6.129356384277344,0.0,0.0
376693,355.6499938964844,28.58251953125,6.129356384277344,0.0,0.0
376702,355.9499816894531,29.291719436645508,6.129356384277344,0.0,0.0
376713,356.25,29.644954681396484,6.129356384277344,0.0,0.0
376723,356.5500183105469,29.82293701171875,6.129356384277344,0.0,0.0
376733,357.0,37.41147994995117,6.129356384277344,0.0,0.0
376743,357.3000183105469,33.706199645996094,6.129356384277344,0.0,0.0
