14416,0.0,0.0,0.0,0.0,0.0
14427,0.0,0.0,0.0,0.0,0.0
14437,0.0,0.0,0.0,0.0,0.0
14447,0.0,0.0,0.0,0.0,0.0
14457,0.0,0.0,0.0,0.0,0.0
14467,0.0,0.0,0.0,0.0,0.0
14477,0.0,0.0,0.0,0.0,0.0
14487,0.0,0.0,0.0,0.0,0.0
14496,0.0,0.0,0.0,0.0,0.0
14507,0.0,0.0,0.0,0.0,0.0
14516,0.0,0.0,0.0,0.0,0.0
14527,0.0,0.0,0.0,0.0,0.0
14537,0.0,0.0,0.0,0.0,0.0
14547,0.0,0.0,0.0,0.0,0.0
14557,0.0,0.0,0.0,0.0,0.0
14567,0.0,0.0,0.0,0.0,0.0
14577,0.0,0.0,0.0,0.0,0.0
14587,0.0,0.0,0.0,0.0,0.0
14596,0.0,0.0,0.0,0.0,0.0
14607,0.0,0.0,0.0,0.0,0.0
14616,0.0,0.0,0.0,0.0,0.0
14627,0.0,0.0,0.0,0.0,0.0
14637,0.0,0.0,0.0,0.0,0.0
14647,0.0,0.0,0.0,0.0,0.0
14657,0.0,0.0,0.0,0.0,0.0
14667,0.0,0.0,0.0,0.0,0.0
14677,0.0,0.0,0.0,0.0,0.0
14687,0.0,0.0,0.0,0.0,0.0
14696,0.0,0.0,0.0,0.0,0.0
14707,0.0,0.0,0.0,0.0,0.0
14716,0.0,0.0,0.0,0.0,0.0
14727,0.0,0.0,0.0,0.0,0.0
14737,0.0,0.0,0.0,0.0,0.0
14747,0.0,0.0,0.0,0.0,0.0
14757,0.0,0.0,0.0,0.0,0.0
14767,0.0,0.0,0.0,0.0,0.0
14777,0.0,0.0,0.0,0.0,0.0
14787,0.0,0.0,0.0,0.0,0.0
14796,0.0,0.0,0.0,0.0,0.0
14807,0.0,0.0,0.0,0.0,0.0
14816,0.0,0.0,0.0,0.0,0.0
14827,0.0,0.0,0.0,0.0,0.0
14837,0.0,0.0,0.0,0.0,0.0
14847,0.0,0.0,0.0,0.0,0.0
14857,0.0,0.0,0.0,0.0,0.0
14867,0.0,0.0,0.0,0.0,0.0
14877,0.0,0.0,0.0,0.0,0.0
14887,0.0,0.0,0.0,0.0,0.0
14896,0.0,0.0,0.0,0.0,0.0
14907,0.0,0.0,0.0,0.0,0.0
14916,0.0,0.0,0.0,0.0,0.0
14927,0.0,0.0,0.0,0.0,0.0
14937,0.0,0.0,0.0,0.0,0.0
14947,0.0,0.0,0.0,0.0,0.0
14957,0.0,0.0,0.0,0.0,0.0
14967,0.0,0.0,0.0,0.0,0.0
14977,0.0,0.0,0.0,0.0,0.0
14987,0.0,0.0,0.0,0.0,0.0
14996,0.0,0.0,0.0,0.0,0.0
15007,0.0,0.0,0.0,0.0,0.0
15016,0.0,0.0,0.0,0.0,0.0
15027,0.0,0.0,0.0,0.0,0.0
15037,0.0,0.0,0.0,0.0,0.0
15047,0.0,0.0,0.0,0.0,0.0
15057,0.0,0.0,0.0,0.0,0.0
15067,0.0,0.0,0.0,0.0,0.0
15077,0.0,0.0,0.0,0.0,0.0
15087,0.0,0.0,0.0,0.0,0.0
15096,0.0,0.0,0.0,0.0,0.0
15107,0.0,0.0,0.0,0.0,0.0
15116,0.0,0.0,0.0,0.0,0.0
15127,0.0,0.0,0.0,0.0,0.0
15137,0.0,0.0,0.0,0.0,0.0
15147,0.0,0.0,0.0,0.0,0.0
15157,0.0,0.0,0.0,0.0,0.0
15167,0.0,0.0,0.0,0.0,0.0
15177,0.0,0.0,0.0,0.0,0.0
15187,0.0,0.0,0.0,0.0,0.0
15196,0.0,0.0,0.0,0.0,0.0
15207,0.0,0.0,0.0,0.0,0.0
15216,0.0,0.0,0.0,0.0,0.0
15227,0.0,0.0,0.0,0.0,0.0
15237,0.0,0.0,0.0,0.0,0.0
15247,0.0,0.0,0.0,0.0,0.0
15257,0.0,0.0,0.0,0.0,0.0
15267,0.0,0.0,0.0,0.0,0.0
15277,0.0,0.0,0.0,0.0,0.0
15287,0.0,0.0,0.0,0.0,0.0
15296,0.0,0.0,0.0,0.0,0.0
15307,0.0,0.0,0.0,0.0,0.0
