t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u,yref
8251,15.0,42.56828308105469,-9.452004432678223,-47.4815559387207,-12.0,0.07692337036132812
8261,15.299999237060547,36.284088134765625,-9.933547973632812,-47.817962646484375,-12.0,0.07692337036132812
8271,15.75,40.64205551147461,-10.415090560913086,-47.98612976074219,-12.0,0.06959724426269531
8281,15.90000057220459,27.821086883544922,-10.89663314819336,-48.07020950317383,-12.0,0.0622711181640625
8290,16.049999237060547,21.410518646240234,-11.330022811889648,-45.70456314086914,-12.0,0.0622711181640625
8300,16.19999885559082,18.205232620239258,-11.811565399169922,-46.92942810058594,-12.0,0.06959724426269531
8311,16.19999885559082,9.102616310119629,-12.341262817382812,-49.94959259033203,-12.0,0.0622711181640625
8321,16.19999885559082,4.5513081550598145,-12.82968521118164,-49.39590072631836,-12.0,0.06959724426269531
8331,16.049999237060547,-5.224320411682129,-13.311227798461914,-48.77509689331055,-12.0,0.06959724426269531
8341,15.90000057220459,-10.11213493347168,-13.792771339416504,-48.464698791503906,6.836546897888184,0.0622711181640625
8351,15.600000381469727,-20.056102752685547,-14.239919662475586,-46.589752197265625,6.960638523101807,0.0622711181640625
8361,15.149999618530273,-32.52805709838867,-14.597636222839355,-41.18074035644531,7.489346027374268,0.06959724426269531
8371,14.40000057220459,-53.76398849487305,-14.879684448242188,-34.69275665283203,8.927757263183594,0.047618865966796875
8381,13.500000953674316,-71.88201141357422,-15.099817276000977,-28.353046417236328,10.612163543701172,0.0622711181640625
8391,12.449999809265137,-88.4410400390625,-15.25115966796875,-21.74363136291504,12.0,0.0622711181640625
8400,11.25,-104.22048950195312,-15.333708763122559,-14.999288558959961,12.0,0.0622711181640625
8411,9.59999942779541,-134.61026000976562,-15.361227035522461,-8.875542640686035,12.0,0.047618865966796875
8421,7.950000286102295,-149.80511474609375,-15.326830863952637,-2.71795392036438,12.0,0.06959724426269531
8431,6.150000095367432,-164.90257263183594,-15.237401008605957,3.1124889850616455,12.0,0.05494499206542969
8441,4.199999809265137,-179.9512939453125,-15.099817276000977,8.435440063476562,12.0,0.04029273986816406
8451,2.0999999046325684,-194.97564697265625,-14.920958518981934,13.160652160644531,12.0,0.0622711181640625
8461,0.0,-202.48780822753906,-14.700823783874512,17.587068557739258,12.0,0.047618865966796875
8471,357.75,-213.7434539794922,-14.446294784545898,21.52001953125,12.0,0.0622711181640625
8482,355.5,-219.3717803955078,-14.150489807128906,25.55023193359375,12.0,0.0622711181640625
8490,353.4000244140625,-214.68638610839844,-13.86844253540039,26.877498626708984,12.0,0.06959724426269531
8500,351.0000305175781,-227.34278869628906,-13.531362533569336,30.292707443237305,12.0,0.07692337036132812
8511,348.3000183105469,-248.6714630126953,-13.132369995117188,35.09602737426758,12.0,0.05494499206542969
8521,346.0500183105469,-236.8357696533203,-12.747136116027832,36.80970001220703,12.0,0.09157466888427734
8531,343.6500244140625,-238.41748046875,-12.355021476745605,38.01056671142578,12.0,0.047618865966796875
8541,341.4000244140625,-231.7087860107422,-11.942270278930664,39.6428337097168,12.0,0.06959724426269531
8551,339.1500244140625,-228.35443115234375,-11.522639274597168,40.80296325683594,12.0,0.047618865966796875
8561,336.8999938964844,-226.67726135253906,-11.09613037109375,41.7269401550293,12.0,0.047618865966796875
8571,334.79998779296875,-218.33912658691406,-10.655861854553223,42.87688064575195,12.0,0.0622711181640625
8581,332.70001220703125,-214.17005920410156,-10.215594291687012,43.45185089111328,12.0,0.0622711181640625
8590,330.75,-204.58460998535156,-9.809721946716309,42.0195198059082,12.0,0.0622711181640625
8600,328.9499816894531,-192.29232788085938,-9.355695724487305,43.711082458496094,12.0,0.0622711181640625
8611,326.8499755859375,-201.14666748046875,-8.846635818481445,47.30855178833008,12.0,0.047618865966796875
8621,325.04998779296875,-190.57337951660156,-8.378850936889648,47.04351043701172,12.0,0.07692337036132812
8631,323.54998779296875,-170.28627014160156,-7.911066055297852,46.910987854003906,12.0,0.0622711181640625
8641,322.1999816894531,-152.64315795898438,-7.443281173706055,46.844730377197266,12.0,0.09890079498291016
8651,320.8500061035156,-143.8216094970703,-6.9686174392700195,47.155555725097656,12.0,0.047618865966796875
8661,319.6500244140625,-131.909912109375,-6.487074375152588,47.65492630004883,12.0,0.0622711181640625
8671,318.75,-110.9549789428711,-6.0124101638793945,47.560672760009766,12.0,0.07692337036132812
8681,317.70001220703125,-107.97842407226562,-5.537745952606201,47.513545989990234,12.0,0.0622711181640625
8691,316.95001220703125,-91.48831176757812,-5.056203365325928,47.833919525146484,12.0,0.05494499206542969
8700,316.5,-68.2441635131836,-4.622814655303955,45.586395263671875,12.0,0.0622711181640625
8711,315.8999938964844,-64.12300872802734,-4.093116760253906,49.278076171875,12.0,0.047618865966796875
8721,315.4499816894531,-54.5615119934082,-3.6115736961364746,48.71620559692383,12.0,0.0622711181640625
8731,315.3000183105469,-34.780303955078125,-3.130030632019043,48.43524932861328,12.0,0.0622711181640625
8741,315.1499938964844,-24.889699935913086,-2.6484873294830322,48.29479217529297,12.0,0.0622711181640625
8751,315.3000183105469,-4.9453020095825195,-2.160065174102783,48.568511962890625,12.0,0.0622711181640625
8761,315.6000061035156,12.527810096740723,-1.6716426610946655,48.705379486083984,12.0,0.0622711181640625
8771,316.0500183105469,28.763914108276367,-1.1832202672958374,48.773807525634766,-3.4742825031280518,0.0622711181640625
8780,316.5,36.88196563720703,-0.7773482203483582,44.68050765991211,-3.5174553394317627,0.09157466888427734
