27395,0.0,0.0,0.0,0.0,0.0
27406,0.0,0.0,0.0,0.0,0.0
27415,0.0,0.0,0.0,0.0,0.0
27426,0.0,0.0,0.0,0.0,0.0
27436,0.0,0.0,0.0,0.0,0.0
27446,0.0,0.0,0.0,0.0,0.0
27456,0.0,0.0,0.0,0.0,0.0
27466,0.0,0.0,0.0,0.0,0.0
27476,0.0,0.0,0.0,0.0,0.0
27486,0.0,0.0,0.0,0.0,0.0
27495,0.0,0.0,0.0,0.0,0.0
27506,0.0,0.0,0.0,0.0,0.0
27515,0.0,0.0,0.0,0.0,0.0
27526,0.0,0.0,0.0,0.0,0.0
27536,0.0,0.0,0.0,0.0,0.0
27546,0.0,0.0,0.0,0.0,0.0
27556,0.0,0.0,0.0,0.0,0.0
27566,0.0,0.0,0.0,0.0,0.0
27576,0.0,0.0,0.0,0.0,0.0
27586,0.0,0.0,0.0,0.0,0.0
27595,0.0,0.0,0.0,0.0,0.0
27606,0.0,0.0,0.0,0.0,0.0
27615,0.0,0.0,0.0,0.0,0.0
27626,0.0,0.0,0.0,0.0,0.0
27636,0.0,0.0,0.0,0.0,0.0
27646,0.0,0.0,0.0,0.0,0.0
27656,0.0,0.0,0.0,0.0,0.0
27666,0.0,0.0,0.0,0.0,0.0
27676,0.0,0.0,0.0,0.0,0.0
27686,0.0,0.0,0.0,0.0,0.0
27695,0.0,0.0,0.0,0.0,0.0
27706,0.0,0.0,0.0,0.0,0.0
27715,0.0,0.0,0.0,0.0,0.0
27726,0.0,0.0,0.0,0.0,0.0
27736,0.0,0.0,0.0,0.0,0.0
27746,0.0,0.0,0.0,0.0,0.0
27756,0.0,0.0,0.0,0.0,0.0
27766,0.0,0.0,0.0,0.0,0.0
27776,0.0,0.0,0.0,0.0,0.0
27786,0.0,0.0,0.0,0.0,0.0
27795,0.0,0.0,0.0,0.0,0.0
27806,0.0,0.0,0.0,0.0,0.0
27815,0.0,0.0,0.0,0.0,0.0
27826,0.0,0.0,0.0,0.0,0.0
27836,0.0,0.0,0.0,0.0,0.0
27846,0.0,0.0,0.0,0.0,0.0
27856,0.0,0.0,0.0,0.0,0.0
27866,0.0,0.0,0.0,0.0,0.0
27876,0.0,0.0,0.0,0.0,0.0
27886,0.0,0.0,0.0,0.0,0.0
27895,0.0,0.0,0.0,0.0,0.0
27906,0.0,0.0,0.0,0.0,0.0
27915,0.0,0.0,0.0,0.0,0.0
27926,0.0,0.0,0.0,0.0,0.0
27936,0.0,0.0,0.0,0.0,0.0
27946,0.0,0.0,0.0,0.0,0.0
27956,0.0,0.0,0.0,0.0,0.0
27966,0.0,0.0,0.0,0.0,0.0
27976,0.0,0.0,0.0,0.0,0.0
27986,0.0,0.0,0.0,0.0,0.0
27995,0.0,0.0,0.0,0.0,0.0
28006,0.0,0.0,0.0,0.0,0.0
