t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u
54613,17.849998474121094,-30.191102981567383,-17.782699584960938,0.0,0.0
54623,17.400001525878906,-37.59547424316406,-17.782699584960938,0.0,0.0
54633,16.950000762939453,-41.29774856567383,-17.782699584960938,0.0,0.0
54643,16.5,-43.14888381958008,-17.782699584960938,0.0,0.0
54653,15.90000057220459,-51.574424743652344,-17.782699584960938,0.0,0.0
54663,15.299999237060547,-55.78728103637695,-17.782699584960938,0.0,0.0
54673,14.550000190734863,-65.39360046386719,-17.782699584960938,0.0,0.0
54682,13.80000114440918,-70.19680786132812,-17.782699584960938,0.0,0.0
54693,13.050000190734863,-72.5984115600586,-17.782699584960938,0.0,0.0
54702,12.149999618530273,-81.29922485351562,-17.782699584960938,0.0,0.0
54713,11.25,-85.64958953857422,-17.782699584960938,0.0,0.0
54723,10.350000381469727,-87.82481384277344,-17.782699584960938,0.0,0.0
54733,9.300000190734863,-96.41239929199219,-17.782699584960938,0.0,0.0
54743,8.399999618530273,-93.20622253417969,-17.782699584960938,0.0,0.0
54753,7.349999904632568,-99.10310363769531,-17.782699584960938,0.0,0.0
54763,6.300000190734863,-102.05154418945312,-17.782699584960938,0.0,0.0
54773,5.09999942779541,-111.02577209472656,-17.782699584960938,0.0,0.0
54782,4.199999809265137,-100.51288604736328,-17.782699584960938,0.0,0.0
54793,3.0,-110.25643157958984,-17.782699584960938,0.0,0.0
54802,1.9500000476837158,-107.62821960449219,-17.782699584960938,0.0,0.0
54813,0.5999999642372131,-121.3141098022461,-17.782699584960938,0.0,0.0
54823,359.5500183105469,-113.15611267089844,-17.782699584960938,0.0,0.0
54833,358.3499755859375,-116.57854461669922,-17.782699584960938,0.0,0.0
54843,357.3000183105469,-110.7888412475586,-17.782699584960938,0.0,0.0
54853,356.1000061035156,-115.3948974609375,-17.782699584960938,0.0,0.0
54863,355.0500183105469,-110.19701385498047,-17.782699584960938,0.0,0.0
54873,354.0,-107.59943389892578,-17.782699584960938,0.0,0.0
54882,353.1000061035156,-98.79973602294922,-17.782699584960938,0.0,0.0
54893,351.9000244140625,-109.39898681640625,-17.782699584960938,0.0,0.0
54902,351.0000305175781,-99.69950866699219,-17.782699584960938,0.0,0.0
54913,349.9499816894531,-102.3506851196289,-17.782699584960938,0.0,0.0
54923,349.04998779296875,-96.17536163330078,-17.782699584960938,0.0,0.0
54933,348.1499938964844,-93.08769989013672,-17.782699584960938,0.0,0.0
54943,347.2499694824219,-91.54386901855469,-17.782699584960938,0.0,0.0
54953,346.5,-83.27103424072266,-17.782699584960938,0.0,0.0
54963,345.75,-79.13599395751953,-17.782699584960938,0.0,0.0
54973,345.0,-77.06710052490234,-17.782699584960938,0.0,0.0
54982,344.5500183105469,-61.03356170654297,-17.782699584960938,0.0,0.0
54993,343.8000183105469,-68.01725006103516,-17.782699584960938,0.0,0.0
55002,343.3500061035156,-56.508636474609375,-17.782699584960938,0.0,0.0
55013,342.8999938964844,-50.75432586669922,-17.782699584960938,0.0,0.0
55023,342.4499816894531,-47.877174377441406,-17.782699584960938,0.0,0.0
55033,342.1499938964844,-38.939048767089844,-17.782699584960938,0.0,0.0
55043,342.0,-26.969072341918945,-17.782699584960938,0.0,0.0
55053,341.6999816894531,-28.484996795654297,-17.782699584960938,0.0,0.0
55063,341.5500183105469,-21.74204444885254,-17.782699584960938,0.0,0.0
55073,341.5500183105469,-10.87102222442627,-17.782699584960938,0.0,0.0
55082,341.5500183105469,-5.435511112213135,-17.782699584960938,0.0,0.0
55093,341.6999816894531,4.781792163848877,-17.782699584960938,0.0,0.0
55102,341.6999816894531,2.3908960819244385,-17.782699584960938,0.0,0.0
55113,342.0,16.19590950012207,-17.782699584960938,0.0,0.0
55123,342.3000183105469,23.09841537475586,-17.782699584960938,0.0,0.0
55133,342.5999755859375,26.548303604125977,-17.782699584960938,0.0,0.0
55143,343.0500183105469,35.77416229248047,-17.782699584960938,0.0,0.0
55153,343.5,40.387088775634766,-17.782699584960938,0.0,0.0
55163,344.1000061035156,50.19446563720703,-17.782699584960938,0.0,0.0
55173,344.70001220703125,55.0967903137207,-17.782699584960938,0.0,0.0
55182,345.1499938964844,50.04840087890625,-17.782699584960938,0.0,0.0
55193,346.0500183105469,70.02422332763672,-17.782699584960938,0.0,0.0
55202,346.6499938964844,65.01166534423828,-17.782699584960938,0.0,0.0
55213,347.54998779296875,77.50585174560547,-17.782699584960938,0.0,0.0
55223,348.45001220703125,83.75293731689453,-17.782699584960938,0.0,0.0
55233,349.3500061035156,86.8764877319336,-17.782699584960938,0.0,0.0
55243,350.2499694824219,88.4382553100586,-17.782699584960938,0.0,0.0
55253,351.1499938964844,89.21914672851562,-17.782699584960938,0.0,0.0
55263,352.1999816894531,97.10913848876953,-17.782699584960938,0.0,0.0
55273,353.25,101.05550384521484,-17.782699584960938,0.0,0.0
55282,354.1500244140625,95.52777099609375,-17.782699584960938,0.0,0.0
55293,355.3499755859375,107.76299285888672,-17.782699584960938,0.0,0.0
55302,356.25,98.88151550292969,-17.782699584960938,0.0,0.0
55313,357.4499816894531,109.44123840332031,-17.782699584960938,0.0,0.0
55323,358.6499938964844,114.7210922241211,-17.782699584960938,0.0,0.0
55333,359.70001220703125,109.86011505126953,-17.782699584960938,0.0,0.0
55343,0.9000000357627869,114.93003845214844,-17.782699584960938,0.0,0.0
55353,1.9500000476837158,109.96501922607422,-17.782699584960938,0.0,0.0
55363,3.0,107.4825210571289,-17.782699584960938,0.0,0.0
55373,4.199999809265137,113.74124145507812,-17.782699584960938,0.0,0.0
55382,5.09999942779541,101.87061309814453,-17.782699584960938,0.0,0.0
55393,6.300000190734863,110.93531799316406,-17.782699584960938,0.0,0.0
55402,7.200000286102295,100.4676742553711,-17.782699584960938,0.0,0.0
55413,8.399999618530273,110.23379516601562,-17.782699584960938,0.0,0.0
55423,9.300000190734863,100.1169204711914,-17.782699584960938,0.0,0.0
55433,10.19999885559082,95.05843353271484,-17.782699584960938,0.0,0.0
55443,11.09999942779541,92.52923583984375,-17.782699584960938,0.0,0.0
55453,12.0,91.26463317871094,-17.782699584960938,0.0,0.0
55463,12.90000057220459,90.63229370117188,-17.782699584960938,0.0,0.0
55473,13.649999618530273,82.81615447998047,-17.782699584960938,0.0,0.0
55482,14.25,71.4081039428711,-17.782699584960938,0.0,0.0
55493,15.0,73.20405578613281,-17.782699584960938,0.0,0.0
55502,15.600000381469727,66.60200500488281,-17.782699584960938,0.0,0.0
55513,16.19999885559082,63.300994873046875,-17.782699584960938,0.0,0.0
55523,16.649999618530273,54.150508880615234,-17.782699584960938,0.0,0.0
55533,17.100000381469727,49.575260162353516,-17.782699584960938,0.0,0.0
55543,17.400001525878906,39.78766632080078,-17.782699584960938,0.0,0.0
55553,17.700000762939453,34.89378356933594,-17.782699584960938,0.0,0.0
55563,18.0,32.44692611694336,-17.782699584960938,0.0,0.0
55573,18.149999618530273,23.723438262939453,-17.782699584960938,0.0,0.0
55582,18.149999618530273,11.861719131469727,-17.782699584960938,0.0,0.0
55593,18.299999237060547,13.43083381652832,-17.782699584960938,0.0,0.0
55602,18.299999237060547,6.71541690826416,-17.782699584960938,0.0,0.0
55613,18.149999618530273,-4.142265796661377,-17.782699584960938,0.0,0.0
55623,18.0,-9.571107864379883,-17.782699584960938,0.0,0.0
55633,17.700000762939453,-19.785587310791016,-17.782699584960938,0.0,0.0
55643,17.400001525878906,-24.892742156982422,-17.782699584960938,0.0,0.0
55653,17.100000381469727,-27.4464054107666,-17.782699584960938,0.0,0.0
55663,16.649999618530273,-36.22321319580078,-17.782699584960938,0.0,0.0
55673,16.19999885559082,-40.61161422729492,-17.782699584960938,0.0,0.0
55682,15.75,-42.805816650390625,-17.782699584960938,0.0,0.0
55693,15.0,-58.90286636352539,-17.782699584960938,0.0,0.0
55702,14.550000190734863,-51.95144271850586,-17.782699584960938,0.0,0.0
55713,13.649999618530273,-70.97573852539062,-17.782699584960938,0.0,0.0
55723,12.90000057220459,-72.98787689208984,-17.782699584960938,0.0,0.0
55733,12.149999618530273,-73.99394226074219,-17.782699584960938,0.0,0.0
55743,11.25,-81.9969482421875,-17.782699584960938,0.0,0.0
55753,10.350000381469727,-85.99848937988281,-17.782699584960938,0.0,0.0
55763,9.449999809265137,-87.99925994873047,-17.782699584960938,0.0,0.0
55773,8.550000190734863,-88.99960327148438,-17.782699584960938,0.0,0.0
55782,7.649999618530273,-89.49981689453125,-17.782699584960938,0.0,0.0
55793,6.59999942779541,-97.24989318847656,-17.782699584960938,0.0,0.0
55802,5.549999713897705,-101.12493896484375,-17.782699584960938,0.0,0.0
55813,4.5,-103.06246185302734,-17.782699584960938,0.0,0.0
55823,3.299999713897705,-111.53123474121094,-17.782699584960938,0.0,0.0
55833,2.25,-108.26561737060547,-17.782699584960938,0.0,0.0
55843,1.1999999284744263,-106.6328125,-17.782699584960938,0.0,0.0
55853,0.14999999105930328,-105.81640625,-17.782699584960938,0.0,0.0
55863,358.95001220703125,-112.9081802368164,-17.782699584960938,0.0,0.0
55873,357.8999938964844,-108.95365905761719,-17.782699584960938,0.0,0.0
55882,356.8500061035156,-106.97639465332031,-17.782699584960938,0.0,0.0
55893,355.8000183105469,-105.98912811279297,-17.782699584960938,0.0,0.0
55902,354.75,-105.49413299560547,-17.782699584960938,0.0,0.0
55913,353.70001220703125,-105.24662780761719,-17.782699584960938,0.0,0.0
55923,352.64996337890625,-105.12425231933594,-17.782699584960938,0.0,0.0
55933,351.6000061035156,-105.06169128417969,-17.782699584960938,0.0,0.0
55943,350.70001220703125,-97.53086853027344,-17.782699584960938,0.0,0.0
55953,349.79998779296875,-93.76544952392578,-17.782699584960938,0.0,0.0
55963,348.8999938964844,-91.88274383544922,-17.782699584960938,0.0,0.0
55973,348.1499938964844,-83.44183349609375,-17.782699584960938,0.0,0.0
55982,347.3999938964844,-79.22002410888672,-17.782699584960938,0.0,0.0
55993,346.5,-84.61003875732422,-17.782699584960938,0.0,0.0
56002,345.9000244140625,-72.30457305908203,-17.782699584960938,0.0,0.0
56013,345.1499938964844,-73.65275573730469,-17.782699584960938,0.0,0.0
56023,344.70001220703125,-59.32638931274414,-17.782699584960938,0.0,0.0
56033,344.1000061035156,-59.66275405883789,-17.782699584960938,0.0,0.0
56043,343.6500244140625,-52.33138656616211,-17.782699584960938,0.0,0.0
56053,343.1999816894531,-48.66570281982422,-17.782699584960938,0.0,0.0
56063,342.8999938964844,-39.33331298828125,-17.782699584960938,0.0,0.0
56073,342.5999755859375,-34.667118072509766,-17.782699584960938,0.0,0.0
56082,342.4499816894531,-24.833105087280273,-17.782699584960938,0.0,0.0
56093,342.3000183105469,-19.916101455688477,-17.782699584960938,0.0,0.0
56102,342.1499938964844,-17.45896339416504,-17.782699584960938,0.0,0.0
56113,342.1499938964844,-8.72948169708252,-17.782699584960938,0.0,0.0
56123,342.1499938964844,-4.36474084854126,-17.782699584960938,0.0,0.0
56133,342.3000183105469,5.318543434143066,-17.782699584960938,0.0,0.0
56143,342.4499816894531,10.158819198608398,-17.782699584960938,0.0,0.0
56153,342.75,20.079872131347656,-17.782699584960938,0.0,0.0
56163,343.0500183105469,25.039031982421875,-17.782699584960938,0.0,0.0
56173,343.3500061035156,27.519977569580078,-17.782699584960938,0.0,0.0
56182,343.8000183105469,36.2599983215332,-17.782699584960938,0.0,0.0
56193,344.25,40.630008697509766,-17.782699584960938,0.0,0.0
56202,344.8499755859375,50.31455993652344,-17.782699584960938,0.0,0.0
56213,345.45001220703125,55.158203125,-17.782699584960938,0.0,0.0
56223,346.0500183105469,57.57865905761719,-17.782699584960938,0.0,0.0
56233,346.79998779296875,66.2884292602539,-17.782699584960938,0.0,0.0
56243,347.54998779296875,70.64468383789062,-17.782699584960938,0.0,0.0
56253,348.3000183105469,72.82281494140625,-17.782699584960938,0.0,0.0
56263,349.20001220703125,81.41143035888672,-17.782699584960938,0.0,0.0
56273,350.1000061035156,85.70573425292969,-17.782699584960938,0.0,0.0
56282,351.0000305175781,87.85289001464844,-17.782699584960938,0.0,0.0
56293,351.9000244140625,88.92646789550781,-17.782699584960938,0.0,0.0
56302,352.79998779296875,89.46324920654297,-17.782699584960938,0.0,0.0
56313,354.0,104.73074340820312,-17.782699584960938,0.0,0.0
56323,355.0500183105469,104.86630249023438,-17.782699584960938,0.0,0.0
56333,356.1000061035156,104.9327163696289,-17.782699584960938,0.0,0.0
56343,357.1499938964844,104.9659194946289,-17.782699584960938,0.0,0.0
56353,358.20001220703125,104.98389434814453,-17.782699584960938,0.0,0.0
56363,359.25,104.99150848388672,-17.782699584960938,0.0,0.0
56373,0.29999998211860657,104.99617767333984,-17.782699584960938,0.0,0.0
56382,1.3499999046325684,104.99809265136719,-17.782699584960938,0.0,0.0
56393,2.549999713897705,112.4990463256836,-17.782699584960938,0.0,0.0
56402,3.450000286102295,101.24952697753906,-17.782699584960938,0.0,0.0
56413,4.650000095367432,110.62476348876953,-17.782699584960938,0.0,0.0
56423,5.699999809265137,107.8123779296875,-17.782699584960938,0.0,0.0
56433,6.59999942779541,98.90618896484375,-17.782699584960938,0.0,0.0
56443,7.649999618530273,101.95308685302734,-17.782699584960938,0.0,0.0
56453,8.550000190734863,95.9765625,-17.782699584960938,0.0,0.0
56463,9.449999809265137,92.9882583618164,-17.782699584960938,0.0,0.0
56473,10.350000381469727,91.49414825439453,-17.782699584960938,0.0,0.0
56482,11.09999942779541,83.24707794189453,-17.782699584960938,0.0,0.0
56493,12.0,86.6235580444336,-17.782699584960938,0.0,0.0
56502,12.750000953674316,80.81177520751953,-17.782699584960938,0.0,0.0
56513,13.500000953674316,77.90589141845703,-17.782699584960938,0.0,0.0
56523,14.25,76.45294189453125,-17.782699584960938,0.0,0.0
56533,14.84999942779541,68.2264175415039,-17.782699584960938,0.0,0.0
56543,15.299999237060547,56.613216400146484,-17.782699584960938,0.0,0.0
56553,15.90000057220459,58.30667495727539,-17.782699584960938,0.0,0.0
56563,16.349998474121094,51.65325927734375,-17.782699584960938,0.0,0.0
56573,16.649999618530273,40.826663970947266,-17.782699584960938,0.0,0.0
56582,16.950000762939453,35.413368225097656,-17.782699584960938,0.0,0.0
56593,17.25,32.706634521484375,-17.782699584960938,0.0,0.0
56602,17.400001525878906,23.853376388549805,-17.782699584960938,0.0,0.0
56613,17.55000114440918,19.42666244506836,-17.782699584960938,0.0,0.0
56623,17.700000762939453,17.213306427001953,-17.782699584960938,0.0,0.0
56633,17.700000762939453,8.606653213500977,-17.782699584960938,0.0,0.0
56643,17.55000114440918,-3.196648120880127,-17.782699584960938,0.0,0.0
56653,17.55000114440918,-1.5983240604400635,-17.782699584960938,0.0,0.0
56663,17.25,-15.799198150634766,-17.782699584960938,0.0,0.0
56673,17.100000381469727,-15.399572372436523,-17.782699584960938,0.0,0.0
56682,16.799999237060547,-22.69982147216797,-17.782699584960938,0.0,0.0
56693,16.349998474121094,-33.849918365478516,-17.782699584960938,0.0,0.0
56702,15.90000057220459,-39.42488479614258,-17.782699584960938,0.0,0.0
56713,15.450000762939453,-42.21244812011719,-17.782699584960938,0.0,0.0
56723,14.84999942779541,-51.10629653930664,-17.782699584960938,0.0,0.0
56733,14.25,-55.5530891418457,-17.782699584960938,0.0,0.0
56743,13.649999618530273,-57.776573181152344,-17.782699584960938,0.0,0.0
56753,12.90000057220459,-66.38829040527344,-17.782699584960938,0.0,0.0
56763,12.149999618530273,-70.69415283203125,-17.782699584960938,0.0,0.0
56773,11.399999618530273,-72.84708404541016,-17.782699584960938,0.0,0.0
56782,10.500000953674316,-81.42352294921875,-17.782699584960938,0.0,0.0
56793,9.59999942779541,-85.71177673339844,-17.782699584960938,0.0,0.0
56802,8.850000381469727,-80.35588836669922,-17.782699584960938,0.0,0.0
56813,7.800000190734863,-92.67793273925781,-17.782699584960938,0.0,0.0
56823,6.750000476837158,-98.83895874023438,-17.782699584960938,0.0,0.0
56833,5.849999904632568,-94.41949462890625,-17.782699584960938,0.0,0.0
56843,4.799999713897705,-99.7097396850586,-17.782699584960938,0.0,0.0
56853,3.75,-102.3548583984375,-17.782699584960938,0.0,0.0
56863,2.6999998092651367,-103.67743682861328,-17.782699584960938,0.0,0.0
56873,1.6499998569488525,-104.3387222290039,-17.782699584960938,0.0,0.0
56882,0.5999999642372131,-104.66935729980469,-17.782699584960938,0.0,0.0
56893,359.5500183105469,-104.83374786376953,-17.782699584960938,0.0,0.0
56902,358.5,-104.91780853271484,-17.782699584960938,0.0,0.0
56913,357.4499816894531,-104.95846557617188,-17.782699584960938,0.0,0.0
56923,356.4000244140625,-104.97879791259766,-17.782699584960938,0.0,0.0
56933,355.3499755859375,-104.9903335571289,-17.782699584960938,0.0,0.0
56943,354.29998779296875,-104.9947280883789,-17.782699584960938,0.0,0.0
56953,353.25,-104.99693298339844,-17.782699584960938,0.0,0.0
56963,352.3500061035156,-97.49848937988281,-17.782699584960938,0.0,0.0
56973,351.45001220703125,-93.749267578125,-17.782699584960938,0.0,0.0
56982,350.54998779296875,-91.87464904785156,-17.782699584960938,0.0,0.0
56993,349.6499938964844,-90.93733978271484,-17.782699584960938,0.0,0.0
57002,348.8999938964844,-82.9691390991211,-17.782699584960938,0.0,0.0
57013,347.9999694824219,-86.4845962524414,-17.782699584960938,0.0,0.0
57023,347.2499694824219,-80.74276733398438,-17.782699584960938,0.0,0.0
57033,346.6499938964844,-70.37094116210938,-17.782699584960938,0.0,0.0
57043,345.9000244140625,-72.68457794189453,-17.782699584960938,0.0,0.0
57053,345.45001220703125,-58.84230041503906,-17.782699584960938,0.0,0.0
57063,344.8499755859375,-59.42207336425781,-17.782699584960938,0.0,0.0
57073,344.3999938964844,-52.21104431152344,-17.782699584960938,0.0,0.0
57082,343.9499816894531,-48.60552978515625,-17.782699584960938,0.0,0.0
57093,343.6500244140625,-39.30186080932617,-17.782699584960938,0.0,0.0
57102,343.3500061035156,-34.65139389038086,-17.782699584960938,0.0,0.0
57113,343.0500183105469,-32.32615661621094,-17.782699584960938,0.0,0.0
57123,342.8999938964844,-23.662626266479492,-17.782699584960938,0.0,0.0
57133,342.75,-19.330860137939453,-17.782699584960938,0.0,0.0
57143,342.75,-9.665430068969727,-17.782699584960938,0.0,0.0
57153,342.75,-4.832715034484863,-17.782699584960938,0.0,0.0
57163,342.75,-2.4163575172424316,-17.782699584960938,0.0,0.0
57173,342.8999938964844,6.29136848449707,-17.782699584960938,0.0,0.0
57182,343.1999816894531,18.14614486694336,-17.782699584960938,0.0,0.0
57193,343.5,24.072168350219727,-17.782699584960938,0.0,0.0
57202,343.8000183105469,27.036544799804688,-17.782699584960938,0.0,0.0
57213,344.1000061035156,28.518733978271484,-17.782699584960938,0.0,0.0
57223,344.5500183105469,36.75937271118164,-17.782699584960938,0.0,0.0
57233,345.1499938964844,48.37924575805664,-17.782699584960938,0.0,0.0
57243,345.5999755859375,46.68962860107422,-17.782699584960938,0.0,0.0
57253,346.35003662109375,60.84528732299805,-17.782699584960938,0.0,0.0
57263,346.95001220703125,60.422203063964844,-17.782699584960938,0.0,0.0
57273,347.6999816894531,67.710205078125,-17.782699584960938,0.0,0.0
57282,348.3000183105469,63.85602569580078,-17.782699584960938,0.0,0.0
57293,349.20001220703125,76.92803192138672,-17.782699584960938,0.0,0.0
57302,349.9499816894531,75.96311950683594,-17.782699584960938,0.0,0.0
57313,351.0000305175781,90.48249053955078,-17.782699584960938,0.0,0.0
57323,351.9000244140625,90.24126434326172,-17.782699584960938,0.0,0.0
57333,352.79998779296875,90.12065124511719,-17.782699584960938,0.0,0.0
57343,353.70001220703125,90.06034851074219,-17.782699584960938,0.0,0.0
57353,354.75,97.52973937988281,-17.782699584960938,0.0,0.0
57363,355.8000183105469,101.26444244384766,-17.782699584960938,0.0,0.0
57373,356.6999816894531,95.63223266601562,-17.782699584960938,0.0,0.0
57382,357.5999755859375,92.81613159179688,-17.782699584960938,0.0,0.0
57393,358.8000183105469,106.40855407714844,-17.782699584960938,0.0,0.0
57402,359.70001220703125,98.20429229736328,-17.782699584960938,0.0,0.0
57413,0.9000000357627869,109.10213470458984,-17.782699584960938,0.0,0.0
57423,1.9500000476837158,107.05107116699219,-17.782699584960938,0.0,0.0
57433,3.0,106.02552795410156,-17.782699584960938,0.0,0.0
57443,4.049999713897705,105.51276397705078,-17.782699584960938,0.0,0.0
57453,4.949999809265137,97.75637817382812,-17.782699584960938,0.0,0.0
57463,6.0,101.37820434570312,-17.782699584960938,0.0,0.0
57473,6.90000057220459,95.68910217285156,-17.782699584960938,0.0,0.0
57482,7.800000190734863,92.84455108642578,-17.782699584960938,0.0,0.0
57493,8.850000381469727,98.9222640991211,-17.782699584960938,0.0,0.0
57502,9.59999942779541,86.96113586425781,-17.782699584960938,0.0,0.0
57513,10.500000953674316,88.4805908203125,-17.782699584960938,0.0,0.0
57523,11.399999618530273,89.24028015136719,-17.782699584960938,0.0,0.0
57533,12.149999618530273,82.1201400756836,-17.782699584960938,0.0,0.0
57543,12.750000953674316,71.06009674072266,-17.782699584960938,0.0,0.0
57553,13.500000953674316,73.0300521850586,-17.782699584960938,0.0,0.0
57563,14.09999942779541,66.51499938964844,-17.782699584960938,0.0,0.0
57573,14.699999809265137,63.257484436035156,-17.782699584960938,0.0,0.0
57582,15.149999618530273,54.128753662109375,-17.782699584960938,0.0,0.0
57593,15.600000381469727,49.56438446044922,-17.782699584960938,0.0,0.0
57602,15.90000057220459,39.7822265625,-17.782699584960938,0.0,0.0
57613,16.349998474121094,42.39103698730469,-17.782699584960938,0.0,0.0
57623,16.649999618530273,36.195552825927734,-17.782699584960938,0.0,0.0
57633,16.799999237060547,25.59775161743164,-17.782699584960938,0.0,0.0
57643,16.950000762939453,20.29893684387207,-17.782699584960938,0.0,0.0
57653,17.100000381469727,17.649442672729492,-17.782699584960938,0.0,0.0
57663,17.100000381469727,8.824721336364746,-17.782699584960938,0.0,0.0
57673,17.100000381469727,4.412360668182373,-17.782699584960938,0.0,0.0
57682,16.950000762939453,-5.29379415512085,-17.782699584960938,0.0,0.0
57693,16.799999237060547,-10.146957397460938,-17.782699584960938,0.0,0.0
57702,16.649999618530273,-12.573452949523926,-17.782699584960938,0.0,0.0
57713,16.349998474121094,-21.286760330200195,-17.782699584960938,0.0,0.0
57723,15.90000057220459,-33.143306732177734,-17.782699584960938,0.0,0.0
57733,15.600000381469727,-31.57168960571289,-17.782699584960938,0.0,0.0
57743,15.149999618530273,-38.28585433959961,-17.782699584960938,0.0,0.0
57753,14.550000190734863,-49.14291000366211,-17.782699584960938,0.0,0.0
57763,13.949999809265137,-54.57148361206055,-17.782699584960938,0.0,0.0
57773,13.350000381469727,-57.28572463989258,-17.782699584960938,0.0,0.0
57782,12.750000953674316,-58.64284133911133,-17.782699584960938,0.0,0.0
57793,12.0,-66.82141876220703,-17.782699584960938,0.0,0.0
57802,11.399999618530273,-63.410736083984375,-17.782699584960938,0.0,0.0
57813,10.500000953674316,-76.7053451538086,-17.782699584960938,0.0,0.0
57823,9.59999942779541,-83.35269165039062,-17.782699584960938,0.0,0.0
57833,8.850000381469727,-79.17634582519531,-17.782699584960938,0.0,0.0
57843,7.950000286102295,-84.58815002441406,-17.782699584960938,0.0,0.0
57853,6.90000057220459,-94.7940902709961,-17.782699584960938,0.0,0.0
57863,6.0,-92.39704132080078,-17.782699584960938,0.0,0.0
57873,4.949999809265137,-98.69853973388672,-17.782699584960938,0.0,0.0
57882,4.049999713897705,-94.34927368164062,-17.782699584960938,0.0,0.0
57893,3.0,-99.67462921142578,-17.782699584960938,0.0,0.0
57902,2.0999999046325684,-94.83732604980469,-17.782699584960938,0.0,0.0
57913,0.9000000357627869,-107.41865539550781,-17.782699584960938,0.0,0.0
57923,0.0,-98.70933532714844,-17.782699584960938,0.0,0.0
57933,358.95001220703125,-101.8551025390625,-17.782699584960938,0.0,0.0
57943,357.8999938964844,-103.42711639404297,-17.782699584960938,0.0,0.0
57953,356.8500061035156,-104.21312713623047,-17.782699584960938,0.0,0.0
57963,355.9499816894531,-97.10658264160156,-17.782699584960938,0.0,0.0
57973,354.8999938964844,-101.0542221069336,-17.782699584960938,0.0,0.0
57982,354.0,-95.52713012695312,-17.782699584960938,0.0,0.0
57993,352.9499816894531,-100.26313781738281,-17.782699584960938,0.0,0.0
58002,352.1999816894531,-87.63204193115234,-17.782699584960938,0.0,0.0
58013,351.1499938964844,-96.31558227539062,-17.782699584960938,0.0,0.0
58023,350.3999938964844,-85.65826416015625,-17.782699584960938,0.0,0.0
58033,349.4999694824219,-87.82914733886719,-17.782699584960938,0.0,0.0
58043,348.7500305175781,-81.41368103027344,-17.782699584960938,0.0,0.0
58053,347.9999694824219,-78.20731353759766,-17.782699584960938,0.0,0.0
58063,347.3999938964844,-69.10321044921875,-17.782699584960938,0.0,0.0
58073,346.6499938964844,-72.05207824707031,-17.782699584960938,0.0,0.0
58082,346.20001220703125,-58.52605056762695,-17.782699584960938,0.0,0.0
58093,345.5999755859375,-59.26258087158203,-17.782699584960938,0.0,0.0
58102,345.1499938964844,-52.13130187988281,-17.782699584960938,0.0,0.0
58113,344.70001220703125,-48.56565856933594,-17.782699584960938,0.0,0.0
58123,344.25,-46.782840728759766,-17.782699584960938,0.0,0.0
58133,343.9499816894531,-38.391876220703125,-17.782699584960938,0.0,0.0
58143,343.6500244140625,-34.19503402709961,-17.782699584960938,0.0,0.0
58153,343.5,-24.598430633544922,-17.782699584960938,0.0,0.0
58163,343.3500061035156,-19.798763275146484,-17.782699584960938,0.0,0.0
58173,343.3500061035156,-9.899381637573242,-17.782699584960938,0.0,0.0
58182,343.3500061035156,-4.949690818786621,-17.782699584960938,0.0,0.0
58193,343.3500061035156,-2.4748454093933105,-17.782699584960938,0.0,0.0
58202,343.5,6.262125015258789,-17.782699584960938,0.0,0.0
58213,343.6500244140625,10.631977081298828,-17.782699584960938,0.0,0.0
58223,343.9499816894531,20.315082550048828,-17.782699584960938,0.0,0.0
58233,344.25,25.158000946044922,-17.782699584960938,0.0,0.0
58243,344.5500183105469,27.579463958740234,-17.782699584960938,0.0,0.0
58253,345.0,36.28974151611328,-17.782699584960938,0.0,0.0
58263,345.45001220703125,40.64487838745117,-17.782699584960938,0.0,0.0
58273,345.9000244140625,42.82244873046875,-17.782699584960938,0.0,0.0
58282,346.5,51.4107780456543,-17.782699584960938,0.0,0.0
58293,347.0999755859375,55.70494842529297,-17.782699584960938,0.0,0.0
58302,347.6999816894531,57.85203170776367,-17.782699584960938,0.0,0.0
58313,348.45001220703125,66.4264907836914,-17.782699584960938,0.0,0.0
58323,349.20001220703125,70.71371459960938,-17.782699584960938,0.0,0.0
58333,350.1000061035156,80.35687255859375,-17.782699584960938,0.0,0.0
58343,350.8500061035156,77.67754364013672,-17.782699584960938,0.0,0.0
58353,351.75,83.83879089355469,-17.782699584960938,0.0,0.0
58363,352.64996337890625,86.91941833496094,-17.782699584960938,0.0,0.0
58373,353.54998779296875,88.45972442626953,-17.782699584960938,0.0,0.0
58382,354.4499816894531,89.2298812866211,-17.782699584960938,0.0,0.0
58393,355.5,97.11587524414062,-17.782699584960938,0.0,0.0
58402,356.4000244140625,93.55794525146484,-17.782699584960938,0.0,0.0
58413,357.4499816894531,99.2785415649414,-17.782699584960938,0.0,0.0
58423,358.5,102.13883972167969,-17.782699584960938,0.0,0.0
58433,359.3999938964844,96.0694351196289,-17.782699584960938,0.0,0.0
58443,0.45000001788139343,100.53514862060547,-17.782699584960938,0.0,0.0
58453,1.5,102.76758575439453,-17.782699584960938,0.0,0.0
58463,2.549999713897705,103.88378143310547,-17.782699584960938,0.0,0.0
58473,3.450000286102295,96.94190216064453,-17.782699584960938,0.0,0.0
58482,4.350000381469727,93.47095489501953,-17.782699584960938,0.0,0.0
