t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u,yref
10111,0.0,0.0,0.0,0.0,0.0,-0.8974370956420898
10121,0.0,0.0,0.0,0.0,0.0,-0.853480339050293
10131,0.0,0.0,0.0,0.0,0.0,-0.8754587173461914
10141,0.0,0.0,0.0,0.0,0.0,-0.9047622680664062
10151,0.0,0.0,0.0,0.0,0.0,-0.8974370956420898
10161,0.0,0.0,0.0,0.0,0.0,-0.890110969543457
10171,0.0,0.0,0.0,0.0,0.0,-0.890110969543457
10181,0.0,0.0,0.0,0.0,0.0,-0.8754587173461914
10190,0.0,0.0,0.0,0.0,0.0,-0.9047622680664062
10200,0.0,0.0,0.0,0.0,0.0,-0.8974370956420898
10211,0.0,0.0,0.0,0.0,0.0,-0.8974370956420898
10221,0.0,0.0,0.0,0.0,0.0,-0.8974370956420898
10231,0.0,0.0,0.0,0.0,0.0,-0.890110969543457
10241,0.0,0.0,0.0,0.0,0.0,-0.890110969543457
10251,0.0,0.0,0.0,0.0,0.0,-0.890110969543457
10261,0.0,0.0,0.0,0.0,0.0,-0.890110969543457
10271,0.0,0.0,0.0,0.0,0.0,-0.9047622680664062
10281,0.0,0.0,0.0,0.0,0.0,-0.8754587173461914
10290,0.0,0.0,0.0,0.0,0.0,-0.8974370956420898
10300,0.0,0.0,0.0,0.0,0.0,-0.8974370956420898
10311,0.0,0.0,0.0,0.0,0.0,-0.9120883941650391
10321,0.0,0.0,0.0,0.0,0.0,-0.890110969543457
10331,0.0,0.0,0.0,0.0,0.0,-0.8974370956420898
10341,0.0,0.0,0.0,0.0,0.0,-0.890110969543457
10351,0.0,0.0,0.0,0.0,0.0,-0.890110969543457
10361,0.0,0.0,0.0,0.0,0.0,-0.8974370956420898
10371,0.0,0.0,0.0,0.0,0.0,-0.8974370956420898
10381,0.0,0.0,0.0,0.0,0.0,-0.8974370956420898
10390,0.0,0.0,0.0,0.0,0.0,-0.8974370956420898
10400,0.0,0.0,0.0,0.0,0.0,-0.8974370956420898
10411,0.0,0.0,0.0,0.0,0.0,-0.8754587173461914
10421,0.0,0.0,0.0,0.0,0.0,-0.890110969543457
10431,0.0,0.0,0.0,0.0,0.0,-0.9047622680664062
10441,0.0,0.0,0.0,0.0,0.0,-0.8974370956420898
10451,0.0,0.0,0.0,0.0,0.0,-0.8681325912475586
10472,0.0,0.0,-0.02063756436109543,-1.0318782329559326,0.0,-0.8974370956420898
10483,0.14999999105930328,7.5,-0.05503350496292114,-2.235736131668091,-0.26790690422058105,-0.8974370956420898
10495,0.29999998211860657,11.25,-0.12382537871599197,-4.557461738586426,-12.0,-0.8974370956420898
10507,0.29999998211860657,5.625,-0.19949644804000854,-6.062283992767334,-12.0,-0.9047622680664062
10519,0.5999999642372131,17.8125,-0.29580506682395935,-7.8465728759765625,-12.0,-0.8974370956420898
10520,0.5999999642372131,8.90625,-0.3026842474937439,-4.267245769500732,-12.0,-0.9047622680664062
10521,0.5999999642372131,4.453125,-0.30956345796585083,-2.4775824546813965,-12.0,-0.9047622680664062
10531,0.9000000357627869,17.226564407348633,-0.42650964856147766,-7.086101055145264,-12.0,-0.9047622680664062
10541,1.1999999284744263,23.613279342651367,-0.5847309827804565,-11.454116821289062,-12.0,-0.8974370956420898
10551,1.6499998569488525,34.306640625,-0.791106641292572,-16.04584312438965,-12.0,-0.9047622680664062
10561,2.25,47.153324127197266,-1.0318782329559326,-20.061500549316406,-12.0,-0.9047622680664062
10571,2.8499999046325684,53.576656341552734,-1.3139249086380005,-24.13308334350586,-12.0,-0.9047622680664062
10581,3.450000286102295,56.788333892822266,-1.623488426208496,-27.544719696044922,-12.0,-0.890110969543457
10590,4.199999809265137,65.89414978027344,-1.9261724948883057,-28.906566619873047,-12.0,-0.8974370956420898
10600,4.949999809265137,70.44707489013672,-2.290769577026367,-32.68313217163086,-12.0,-0.8754587173461914
10611,5.699999809265137,72.7235336303711,-2.7035207748413086,-36.97913360595703,-12.0,-0.890110969543457
10621,6.450000286102295,73.86177825927734,-3.1025137901306152,-38.439212799072266,-12.0,-0.8974370956420898
10631,7.200000286102295,74.430908203125,-3.5152652263641357,-39.857177734375,-12.0,-0.890110969543457
10641,7.950000286102295,74.7154541015625,-3.9348955154418945,-40.91011428833008,-12.0,-0.890110969543457
10651,8.700000762939453,74.85772705078125,-4.368284225463867,-42.12449264526367,-12.0,-0.890110969543457
10661,9.449999809265137,74.92881774902344,-4.808552265167236,-43.07563781738281,-12.0,-0.890110969543457
10671,10.19999885559082,74.96440887451172,-5.255699634552002,-43.89518356323242,-12.0,-0.8974370956420898
10681,10.949999809265137,74.98221588134766,-5.709725856781006,-44.6489143371582,-12.0,-0.8974370956420898
10690,11.550000190734863,67.49113464355469,-6.1224775314331055,-42.96202850341797,-12.0,-0.853480339050293
10700,12.149999618530273,63.74555587768555,-6.583383083343506,-44.52629089355469,-12.0,-0.8974370956420898
10711,12.750000953674316,61.872806549072266,-7.092442512512207,-47.71611785888672,-12.0,-0.8974370956420898
10721,13.350000381469727,60.93638610839844,-7.560227870941162,-47.24733352661133,-12.0,-0.890110969543457
10731,13.80000114440918,52.96820068359375,-8.034892082214355,-47.35685729980469,-12.0,-0.890110969543457
10741,14.40000057220459,56.484127044677734,-8.50955581665039,-47.41162109375,-12.0,-0.8974370956420898
10751,14.84999942779541,50.74198913574219,-8.984219551086426,-47.439002990722656,-12.0,-0.9047622680664062
10761,15.149999618530273,40.371028900146484,-9.4657621383667,-47.79664993286133,-12.0,-0.8681325912475586
10771,15.600000381469727,42.685523986816406,-9.947305679321289,-47.97550964355469,-12.0,-0.8974370956420898
10781,15.90000057220459,36.34279251098633,-10.428849220275879,-48.064903259277344,-12.0,-0.8754587173461914
10790,16.049999237060547,25.671371459960938,-10.862237930297852,-45.701904296875,-12.0,-0.890110969543457
10800,16.19999885559082,20.335660934448242,-11.343780517578125,-46.9281005859375,-12.0,-0.9047622680664062
10811,16.349998474121094,17.667804718017578,-11.88035774230957,-50.292884826660156,-12.0,-0.8974370956420898
10821,16.349998474121094,8.833902359008789,-12.361900329589844,-49.22359085083008,-12.0,-0.890110969543457
10831,16.349998474121094,4.4169511795043945,-12.850323677062988,-49.032936096191406,-12.0,-0.890110969543457
10841,16.19999885559082,-5.291499137878418,-13.331866264343262,-48.5936164855957,-12.0,-0.8974370956420898
10851,16.049999237060547,-10.145724296569824,-13.82028865814209,-48.71794891357422,5.011098384857178,-0.9047622680664062
10861,15.90000057220459,-12.572835922241211,-14.2605562210083,-46.372310638427734,5.02192497253418,-0.890110969543457
10871,15.450000762939453,-28.786426544189453,-14.625152587890625,-41.416011810302734,5.674711227416992,-0.8681325912475586
10881,14.550000190734863,-59.39323806762695,-14.914078712463379,-35.1543083190918,6.995847225189209,-0.890110969543457
10891,13.649999618530273,-74.6966323852539,-15.1342134475708,-28.58389663696289,8.603681564331055,-0.8974370956420898
10900,12.750000953674316,-82.34829711914062,-15.27867603302002,-21.51506233215332,10.30654239654541,-0.9047622680664062
10911,11.25,-116.17414855957031,-15.38874340057373,-16.260902404785156,12.0,-0.8827848434448242
10921,9.75,-133.0870819091797,-15.416259765625,-9.506275177001953,12.0,-0.9047622680664062
10931,8.09999942779541,-149.04356384277344,-15.38874340057373,-3.3773136138916016,12.0,-0.8974370956420898
10941,6.300000190734863,-164.5217742919922,-15.306192398071289,2.4388904571533203,12.0,-0.8754587173461914
10951,4.350000381469727,-179.76087951660156,-15.175488471984863,7.754647731781006,12.0,-0.5824184417724609
10961,2.3999998569488525,-187.3804473876953,-15.003508567810059,12.476337432861328,12.0,-0.890110969543457
10971,0.14999999105930328,-206.19021606445312,-14.790253639221191,16.900917053222656,12.0,-0.8974370956420898
10981,357.8999938964844,-215.59466552734375,-14.535723686218262,21.176944732666016,12.0,-0.8754587173461914
10992,355.6499938964844,-220.29736328125,-14.253677368164062,24.69078254699707,12.0,-0.8754587173461914
11000,353.54998779296875,-215.149169921875,-13.971631050109863,26.44770050048828,12.0,-0.890110969543457
11011,351.0000305175781,-235.07376098632812,-13.600153923034668,31.797700881958008,12.0,-0.8754587173461914
11021,348.6000061035156,-237.537841796875,-13.242437362670898,33.78471374511719,12.0,-0.8241767883300781
11031,346.20001220703125,-238.76849365234375,-12.864081382751465,35.810123443603516,12.0,-0.890110969543457
11041,343.8000183105469,-239.3838348388672,-12.465088844299316,37.85470199584961,12.0,-0.8974370956420898
11051,341.4000244140625,-239.69149780273438,-12.059216499328613,39.22098159790039,12.0,-0.9047622680664062
11061,339.1500244140625,-232.34579467773438,-11.639586448669434,40.59199523925781,12.0,-0.890110969543457
11071,336.8999938964844,-228.67294311523438,-11.206196784973145,41.9654541015625,12.0,-0.8754587173461914
11081,334.79998779296875,-219.3369598388672,-10.772808074951172,42.652183532714844,12.0,-0.890110969543457
11091,332.70001220703125,-214.66897583007812,-10.325661659240723,43.68342208862305,12.0,-0.8754587173461914
11100,330.75,-204.8340606689453,-9.919788360595703,42.13534164428711,12.0,-0.8974370956420898
11111,328.8000183105469,-199.9166259765625,-9.417608261108398,46.17668533325195,12.0,-0.890110969543457
11121,326.8499755859375,-197.4592742919922,-8.956703186035156,46.13362121582031,12.0,-0.890110969543457
11131,325.04998779296875,-188.72967529296875,-8.48891830444336,46.4560432434082,12.0,-0.8974370956420898
11141,323.54998779296875,-169.36441040039062,-8.021133422851562,46.61725616455078,12.0,-0.9120883941650391
11151,322.1999816894531,-152.18223571777344,-7.546468734741211,47.0418586730957,12.0,-0.9340667724609375
11161,320.70001220703125,-151.0906982421875,-7.071805000305176,47.254119873046875,12.0,-0.8974370956420898
11171,319.5,-135.5458221435547,-6.597141265869141,47.360252380371094,12.0,-0.8974370956420898
11181,318.5999755859375,-112.77293395996094,-6.115597724914551,47.757293701171875,12.0,-0.890110969543457
11191,317.54998779296875,-108.88603210449219,-5.634055137634277,47.95579147338867,12.0,-0.9047622680664062
11200,316.95001220703125,-84.44256591796875,-5.207545280456543,45.30337905883789,12.0,-0.8754587173461914
11211,316.1999816894531,-79.72175598144531,-4.677847862243652,49.136566162109375,12.0,-0.9194145202636719
11221,315.6000061035156,-69.86043548583984,-4.1963043212890625,48.64544677734375,12.0,-0.9413928985595703
11231,315.3000183105469,-49.9306755065918,-3.71476149559021,48.399871826171875,12.0,-0.8974370956420898
11241,315.0,-39.96580123901367,-3.226339101791382,48.62105941772461,12.0,-0.9047622680664062
11251,315.0,-19.982900619506836,-2.74479603767395,48.38768768310547,12.0,-0.890110969543457
11261,315.0,-9.991450309753418,-2.256373643875122,48.614959716796875,12.0,-0.9047622680664062
11271,315.3000183105469,10.00473690032959,-1.767951250076294,48.72860336303711,12.0,-0.9047622680664062
11281,315.75,27.502378463745117,-1.2795288562774658,48.78541946411133,-1.7676875591278076,-0.9047622680664062
11290,316.1999816894531,36.251197814941406,-0.8736568689346313,44.686309814453125,-1.8123209476470947,-0.8974370956420898
11300,317.1000061035156,63.1256217956543,-0.4953015148639679,41.260921478271484,-2.938995361328125,-0.9120883941650391
11311,318.45001220703125,99.06283569335938,-0.1582213193178177,37.484474182128906,-3.8541383743286133,-0.9047622680664062
11321,319.79998779296875,117.03143310546875,0.07567106187343597,30.43685531616211,-4.786297798156738,-0.8974370956420898
11331,321.45001220703125,141.01620483398438,0.2407715618610382,23.473453521728516,-6.630956649780273,-0.8754587173461914
11341,323.3999938964844,168.0076904296875,0.3508385717868805,17.24007797241211,-8.39116096496582,-0.890110969543457
11351,325.5,189.00296020507812,0.3989928960800171,11.027753829956055,-9.903690338134766,-0.9047622680664062
11361,327.75,207.0015411376953,0.385234534740448,4.825959205627441,-11.443347930908203,-0.9047622680664062
11371,330.4499816894531,238.5008087158203,0.3233218193054199,-0.6826553344726562,-12.0,-0.9047622680664062
11381,333.1499938964844,254.2504425048828,0.2063756287097931,-6.188637733459473,-12.0,-0.890110969543457
11390,335.8500061035156,262.1252746582031,0.05503350496292114,-10.661426544189453,-12.0,-0.8974370956420898
11400,338.8500061035156,281.06317138671875,-0.15134212374687195,-15.649494171142578,-12.0,-0.8974370956420898
11411,342.5999755859375,328.03118896484375,-0.42650964856147766,-21.5831241607666,-12.0,-0.8974370956420898
11421,345.9000244140625,329.0166015625,-0.7085563540458679,-24.893898010253906,-12.0,-0.9047622680664062
11431,349.4999694824219,344.5069885253906,-1.0318782329559326,-28.6130428314209,-12.0,-0.8974370956420898
11441,353.25,359.7544860839844,-1.3758375644683838,-31.504493713378906,-12.0,-0.8021984100341797
11451,357.0,367.3768615722656,-1.7473137378692627,-34.326053619384766,-12.0,-0.8754587173461914
11461,0.75,371.1889343261719,-2.1325480937957764,-36.42475128173828,-12.0,-0.8974370956420898
11471,4.650000095367432,380.594482421875,-2.5384202003479004,-38.505977630615234,-12.0,-0.9047622680664062
11481,8.399999618530273,377.7972412109375,-2.9580507278442383,-40.23451232910156,-12.0,-0.8168506622314453
11490,11.699999809265137,353.89862060546875,-3.343285322189331,-39.37898254394531,-12.0,-0.9047622680664062
11500,15.600000381469727,371.9493103027344,-3.7835533618927,-41.702903747558594,-12.0,-0.890110969543457
11511,19.649999618530273,388.4746398925781,-4.271975517272949,-45.272552490234375,-12.0,-0.8974370956420898
11521,23.25,374.2373046875,-4.726002216339111,-45.33760070800781,-12.0,-0.8754587173461914
11531,27.000001907348633,374.61871337890625,-5.180028438568115,-45.370121002197266,-12.0,-0.890110969543457
11541,30.450000762939453,359.80938720703125,-5.640933990478516,-45.73033905029297,-12.0,-0.8754587173461914
11551,33.900001525878906,352.40472412109375,-6.1087188720703125,-46.2544059753418,-12.0,-0.8754587173461914
11561,37.20000076293945,341.20233154296875,-6.576503753662109,-46.516456604003906,-12.0,-0.8974370956420898
11571,40.20000076293945,320.6011657714844,-7.044288635253906,-46.647464752197266,-12.0,-0.8974370956420898
11581,43.349998474121094,317.80047607421875,-7.518952369689941,-47.05692672729492,-12.0,-0.890110969543457
11590,45.900001525878906,286.4004211425781,-7.945462226867676,-44.85396194458008,-12.0,-0.890110969543457
11600,48.599998474121094,278.2001037597656,-8.42700481414795,-46.504127502441406,-12.0,-0.8974370956420898
11611,51.60000228881836,289.1000671386719,-8.949823379516602,-49.39298629760742,-12.0,-0.8754587173461914
11621,54.000003814697266,264.5501403808594,-9.431366920471191,-48.77363967895508,-12.0,-0.8974370956420898
11631,56.25,244.77493286132812,-9.912909507751465,-48.463966369628906,-12.0,-0.8974370956420898
11641,58.34999465942383,227.387451171875,-10.40133285522461,-48.65312576293945,-12.0,-0.9194145202636719
11651,60.14999771118164,203.6937713623047,-10.882875442504883,-48.403709411621094,-12.0,-0.8754587173461914
11661,61.94999694824219,191.846923828125,-11.371297836303711,-48.62295913696289,-12.0,-0.8754587173461914
11671,63.44999694824219,170.92337036132812,-11.8528413772583,-48.38866424560547,-12.0,-0.8681325912475586
11681,64.79999542236328,152.9617156982422,-12.341262817382812,-48.61543655395508,-12.0,-0.8754587173461914
11691,65.8499984741211,128.98077392578125,-12.82968521118164,-48.728824615478516,-12.0,-0.8974370956420898
11700,66.75,109.49040222167969,-13.263073921203613,-46.03382873535156,-12.0,-0.8974370956420898
11711,67.5,92.24532318115234,-13.799651145935059,-49.84578323364258,-12.0,-0.890110969543457
11721,68.0999984741211,76.12256622314453,-14.294952392578125,-49.687950134277344,-12.0,-0.890110969543457
11731,68.4000015258789,53.0614013671875,-14.783374786376953,-49.26511764526367,-12.0,-0.8974370956420898
11741,68.54999542236328,34.03059005737305,-15.271798133850098,-49.0536994934082,-12.0,-0.8754587173461914
11751,68.54999542236328,17.015295028686523,-15.76021957397461,-48.947914123535156,-12.0,-0.890110969543457
11761,68.4000015258789,1.007758617401123,-16.25551986694336,-49.239013671875,-12.0,-0.8754587173461914
11771,67.80000305175781,-29.496017456054688,-16.743942260742188,-49.0406494140625,-12.0,-0.8974370956420898
11781,67.19999694824219,-44.748252868652344,-17.23236656188965,-48.941463470458984,0.5991033315658569,-0.890110969543457
11791,66.45000457763672,-59.87391662597656,-17.67951202392578,-46.828060150146484,0.7003831267356873,-0.8974370956420898
11800,65.39999389648438,-82.43721008300781,-18.009714126586914,-39.924068450927734,1.3262925148010254,-0.890110969543457
11811,63.900001525878906,-116.2185287475586,-18.333036422729492,-36.12815856933594,3.1707048416137695,-0.9267406463623047
11821,62.099998474121094,-148.1092987060547,-18.573806762695312,-30.102651596069336,4.1281962394714355,-0.890110969543457
11831,60.29999923706055,-164.0546875,-18.745786666870117,-23.650339126586914,5.632841110229492,-0.890110969543457
11841,58.05000305175781,-194.52703857421875,-18.869613647460938,-18.01645278930664,7.367273807525635,-0.8754587173461914
11851,55.650001525878906,-217.2636260986328,-18.9315242767334,-12.10379409790039,8.716232299804688,-0.8974370956420898
11861,53.10000228881836,-236.13182067871094,-18.945283889770508,-6.739882946014404,10.203167915344238,-0.890110969543457
11871,50.10000228881836,-268.0658874511719,-18.910888671875,-1.6501240730285645,11.583654403686523,-0.8974370956420898
11881,47.10000228881836,-284.0329895019531,-18.82145881652832,3.6464040279388428,12.0,-0.8974370956420898
11891,43.79999923706055,-307.0166320800781,-18.690753936767578,8.358478546142578,12.0,-0.8974370956420898
11900,40.5,-318.50830078125,-18.53253173828125,12.090265274047852,12.0,-0.8974370956420898
11911,36.45000076293945,-361.7540588378906,-18.29863929748535,17.739788055419922,12.0,-0.9267406463623047
11921,32.39999771118164,-383.3771057128906,-18.044109344482422,21.59638023376465,12.0,-0.8974370956420898
11931,28.349998474121094,-394.1885681152344,-17.755184173583984,25.244491577148438,12.0,-0.9047622680664062
11941,24.0,-414.59423828125,-17.43874168395996,28.444374084472656,12.0,-0.9047622680664062
11951,19.649999618530273,-424.79718017578125,-17.09478187561035,31.42013931274414,12.0,-0.8681325912475586
11961,15.0,-444.8985595703125,-16.73018455505371,33.93992614746094,12.0,-0.8754587173461914
11971,10.350000381469727,-454.9493103027344,-16.351829528808594,35.887733459472656,12.0,-0.8754587173461914
11981,5.549999713897705,-467.4746398925781,-15.952836036682129,37.89353942871094,12.0,-0.9267406463623047
11991,0.75,-473.7373046875,-15.540085792541504,39.58428192138672,12.0,-0.890110969543457
12000,356.5500183105469,-446.8691711425781,-15.154850006103516,39.05390548706055,12.0,-0.8827848434448242
12011,351.29998779296875,-485.9351806640625,-14.673307418823242,43.60409927368164,12.0,-0.8754587173461914
12021,346.5,-482.966796875,-14.233038902282715,43.815460205078125,12.0,-0.8754587173461914
12031,341.6999816894531,-481.48394775390625,-13.779012680053711,44.60905075073242,12.0,-0.8974370956420898
12041,337.04998779296875,-473.24163818359375,-13.324986457824707,45.0058479309082,12.0,-0.8974370956420898
12051,332.54998779296875,-461.62091064453125,-12.864081382751465,45.54816436767578,12.0,-0.890110969543457
12061,328.0500183105469,-455.810546875,-12.403176307678223,45.819358825683594,12.0,-0.890110969543457
12071,323.54998779296875,-452.90533447265625,-11.935391426086426,46.29891586303711,12.0,-0.8974370956420898
12081,319.3500061035156,-436.45233154296875,-11.467606544494629,46.538692474365234,12.0,-0.9047622680664062
12091,315.1499938964844,-428.2257995605469,-10.992941856384277,47.0025749206543,12.0,-0.890110969543457
12100,311.5500183105469,-394.1129455566406,-10.56643295288086,44.82674789428711,12.0,-0.8974370956420898
12111,307.3500061035156,-407.0574645996094,-10.043614387512207,48.55429458618164,12.0,-0.8974370956420898
12121,303.6000061035156,-391.0283508300781,-9.562071800231934,48.35429382324219,12.0,-0.8974370956420898
12131,300.0,-375.5142517089844,-9.087407112121582,47.91037368774414,12.0,-0.8974370956420898
12141,296.8500061035156,-345.2572021484375,-8.605863571166992,48.03233337402344,12.0,-0.9047622680664062
12151,293.6999816894531,-330.128662109375,-8.124320983886719,48.09331130981445,12.0,-0.8754587173461914
12161,290.70001220703125,-315.0634765625,-7.642777919769287,48.123802185058594,12.0,-0.8974370956420898
12171,288.0,-292.5318298339844,-7.154355049133301,48.4830436706543,12.0,-0.890110969543457
12181,285.45001220703125,-273.76641845703125,-6.672812461853027,48.318668365478516,12.0,-0.8754587173461914
12190,283.3499755859375,-241.8837127685547,-6.239423751831055,45.828773498535156,12.0,-0.890110969543457
12200,281.25,-225.9409942626953,-5.751000881195068,47.33551025390625,12.0,-0.8974370956420898
12211,279.1499938964844,-217.9709930419922,-5.2144246101379395,50.49658966064453,12.0,-0.8754587173461914
12221,277.5,-191.48463439941406,-4.73288106918335,49.32545852661133,12.0,-0.8974370956420898
12231,276.0,-170.74325561523438,-4.24445915222168,49.08383560180664,12.0,-0.8754587173461914
12241,274.8000183105469,-145.37074279785156,-3.7560365200042725,48.96303939819336,12.0,-0.890110969543457
12251,273.75,-125.1863021850586,-3.2744932174682617,48.55868911743164,12.0,-0.8754587173461914
12261,272.8500061035156,-107.59317016601562,-2.7791919708251953,49.044410705566406,12.0,-0.8974370956420898
12271,272.25,-83.796142578125,-2.290769577026367,48.943328857421875,12.0,-0.8974370956420898
12281,271.9499816894531,-56.89853286743164,-1.802347183227539,48.89277648925781,12.0,-0.8681325912475586
12290,271.6500244140625,-43.448360443115234,-1.36207914352417,46.45978927612305,12.0,-0.890110969543457
12300,271.6500244140625,-21.724180221557617,-0.8667776584625244,47.99497604370117,12.0,-0.8754587173461914
12311,271.9499816894531,4.137004375457764,-0.3233218193054199,51.1702766418457,12.0,-0.890110969543457
12321,272.3999938964844,24.568511962890625,0.16510051488876343,50.00625991821289,4.146052360534668,-0.8754587173461914
12331,273.0000305175781,42.285179138183594,0.6328852772712708,48.39236831665039,3.7579505443573,-0.8681325912475586
12341,273.8999938964844,66.14260864257812,1.0662740468978882,45.865623474121094,3.255025625228882,-0.8681325912475586
12351,275.1000061035156,93.07041931152344,1.458387851715088,42.53849792480469,2.526304244995117,-0.8608064651489258
12361,276.29998779296875,106.53569030761719,1.809226393699646,38.81117630004883,1.6132678985595703,-0.8608064651489258
12371,277.79998779296875,128.26742553710938,2.125669002532959,35.227725982666016,0.539574146270752,-0.8608064651489258
12380,279.45001220703125,146.6342010498047,2.3801989555358887,30.340354919433594,-0.4448009729385376,-0.8608064651489258
12391,281.70001220703125,185.817138671875,2.6347289085388184,27.89667320251465,-1.7867363691329956,-0.8681325912475586
12400,283.6499938964844,190.4081573486328,2.806708574295044,22.54732322692871,-2.2737135887145996,-0.8681325912475586
12411,286.3500061035156,230.2041473388672,2.971809148788452,19.528690338134766,-3.8921992778778076,-0.8608064651489258
12421,289.1999816894531,257.6016845703125,3.0749969482421875,14.923731803894043,-4.440371036529541,-0.8681325912475586
12431,292.04998779296875,271.30181884765625,3.130030632019043,10.21355152130127,-5.540788650512695,-0.8681325912475586
12441,295.20001220703125,293.15093994140625,3.150667905807495,6.138644218444824,-6.887363433837891,-0.8681325912475586
12451,298.6499938964844,319.07464599609375,3.1231513023376465,1.6934884786605835,-7.909962177276611,-0.8241767883300781
12461,302.25,339.53741455078125,3.0543594360351562,-2.592853546142578,-8.9268217086792,-0.8681325912475586
12471,306.0,357.268310546875,2.951171636581421,-6.455813884735107,-9.99746322631836,-0.8608064651489258
12481,310.04998779296875,381.1342468261719,2.806708574295044,-10.451059341430664,-11.00357437133789,-0.8608064651489258
12490,313.95001220703125,385.5676574707031,2.641608238220215,-13.480549812316895,-11.874375343322754,-0.8241767883300781
12500,318.45001220703125,417.783935546875,2.421473979949951,-17.746980667114258,-12.0,-0.8461551666259766
12511,323.70001220703125,471.3925476074219,2.139427423477173,-22.975820541381836,-12.0,-0.8754587173461914
12521,328.5,475.6954650878906,1.8436223268508911,-26.278167724609375,-12.0,-0.8608064651489258
12531,333.5999755859375,492.8473815917969,1.5134212970733643,-29.649131774902344,-12.0,-0.8754587173461914
12541,338.8500061035156,508.9242858886719,1.1557036638259888,-32.710453033447266,-12.0,-0.853480339050293
12551,343.8000183105469,501.9622497558594,0.7842274308204651,-34.929039001464844,-12.0,-0.8681325912475586
