t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u,yref
51985,179.85000610351562,1.812002420425415,0.4953015148639679,-1.349073886871338,-2.17055344581604,0.8168497085571289
51996,179.85000610351562,0.9060012102127075,0.4677847921848297,-2.050372838973999,-1.3019778728485107,0.8168497085571289
52005,179.85000610351562,0.45300060510635376,0.45402640104293823,-1.7131054401397705,-1.3995544910430908,0.8168497085571289
52015,180.0,7.726730823516846,0.42650964856147766,-2.232391119003296,-0.9302039742469788,0.8168497085571289
52025,180.0,3.863365411758423,0.4127512574195862,-1.8041144609451294,-5.769608020782471,0.8168497085571289
52035,180.0,1.9316827058792114,0.385234534740448,-2.2778942584991455,-3.541806221008301,0.8168497085571289
52045,179.85000610351562,-6.534389972686768,0.3370802104473114,-3.5466625690460205,-2.959751605987549,0.8168497085571289
52055,179.85000610351562,-3.267194986343384,0.2889259159564972,-4.181046962738037,1.0734167098999023,0.8168497085571289
52066,179.85000610351562,-1.633597493171692,0.2407715618610382,-4.4982404708862305,-1.0553581714630127,0.8168497085571289
52075,179.85000610351562,-0.816798746585846,0.19949644804000854,-4.312876224517822,-2.135735273361206,0.8168497085571289
52085,179.85000610351562,-0.408399373292923,0.17197969555854797,-3.5322751998901367,-2.428313970565796,0.8315019607543945
52096,179.85000610351562,-0.2041996866464615,0.13758376240730286,-3.4859347343444824,-2.070758104324341,0.8168497085571289
52105,179.85000610351562,-0.10209984332323074,0.11006700992584229,-3.118804931640625,-2.150139093399048,0.7948713302612305
52115,179.85000610351562,-0.05104992166161537,0.08255025744438171,-2.9352400302886963,-1.9279221296310425,0.8168497085571289
52125,179.85000610351562,-0.025524960830807686,0.05503350496292114,-2.8434576988220215,-1.8478351831436157,0.8168497085571289
52135,179.85000610351562,-0.012762480415403843,0.034395940601825714,-2.4536068439483643,-1.809658408164978,0.8168497085571289
52145,179.85000610351562,-0.0063812402077019215,0.013758376240730286,-2.2586817741394043,-1.5360664129257202,0.8168497085571289
52155,179.85000610351562,-0.0031906201038509607,0.0,-1.8172595500946045,-1.4061253070831299,0.8168497085571289
52165,179.85000610351562,-0.0015953100519254804,-0.02063756436109543,-1.9405080080032349,-1.0843746662139893,0.8095235824584961
52175,179.85000610351562,-0.0007976550259627402,-0.034395940601825714,-1.658172845840454,-1.1868507862091064,0.8168497085571289
52186,180.0,7.499831676483154,-0.04127512872219086,-1.1730458736419678,-0.9885871410369873,0.8095235824584961
52195,180.0,3.749915838241577,-0.048154316842556,-0.9304823279380798,-5.165337562561035,0.8168497085571289
52205,180.0,1.8749579191207886,-0.06879188120365143,-1.497119426727295,-3.1339473724365234,0.8095235824584961
52215,180.0,0.9374789595603943,-0.10318781435489655,-2.4683566093444824,-2.6404972076416016,0.8095235824584961
52226,180.0,0.46873947978019714,-0.13758376240730286,-2.9539754390716553,-2.9303698539733887,0.8168497085571289
52235,180.0,0.23436973989009857,-0.17197969555854797,-3.1967849731445312,-3.091585397720337,0.8168497085571289
52246,180.0,0.11718486994504929,-0.2063756287097931,-3.3181891441345215,-3.1811904907226562,0.8168497085571289
52255,180.0,0.05859243497252464,-0.24765075743198395,-3.7228505611419678,-3.2374277114868164,0.8168497085571289
52266,179.85000610351562,-7.4709343910217285,-0.2889259159564972,-3.925182580947876,-3.5406370162963867,0.8168497085571289
52275,179.85000610351562,-3.7354671955108643,-0.33020102977752686,-4.0263471603393555,0.8362917900085449,0.8095235824584961
52286,179.85000610351562,-1.8677335977554321,-0.37835532426834106,-4.420889377593994,-1.1134541034698486,0.8168497085571289
52295,179.85000610351562,-0.9338667988777161,-0.4127512574195862,-3.930241346359253,-2.372995376586914,0.8168497085571289
52305,179.85000610351562,-0.46693339943885803,-0.4471471905708313,-3.6849169731140137,-2.489060163497925,0.8168497085571289
52315,179.85000610351562,-0.23346669971942902,-0.48842233419418335,-3.9062156677246094,-2.5585107803344727,0.8168497085571289
52325,179.6999969482422,-7.616963863372803,-0.5228182673454285,-3.6729044914245605,-2.8683269023895264,0.8095235824584961
52335,179.6999969482422,-3.8084819316864014,-0.5640934109687805,-3.900209903717041,1.7738168239593506,0.8168497085571289
52345,179.6999969482422,-1.9042409658432007,-0.5916101336479187,-3.3259406089782715,-0.31685686111450195,0.8168497085571289
52355,179.6999969482422,-0.9521204829216003,-0.6122477054595947,-2.694849967956543,-0.8462030291557312,0.8168497085571289
52365,179.6999969482422,-0.47606024146080017,-0.6260061264038086,-2.035344123840332,-0.8563739657402039,0.8168497085571289
52375,179.6999969482422,-0.23803012073040009,-0.6397644281387329,-1.7055888175964355,-0.6046768426895142,0.8241758346557617
52386,179.85000610351562,7.381215572357178,-0.6535228490829468,-1.5407134294509888,-0.48826777935028076,0.8168497085571289
52395,179.85000610351562,3.690607786178589,-0.6604020595550537,-1.1143174171447754,-4.969531059265137,0.8095235824584961
52405,179.85000610351562,1.8453038930892944,-0.681039571762085,-1.589036226272583,-2.8193438053131104,0.8168497085571289
52415,179.85000610351562,0.9226519465446472,-0.7154355049133301,-2.514314651489258,-2.281111001968384,0.8168497085571289
52425,179.85000610351562,0.4613259732723236,-0.742952287197113,-2.63299560546875,-2.543692111968994,0.8168497085571289
52435,179.85000610351562,0.2306629866361618,-0.7773482203483582,-3.036294460296631,-2.4227750301361084,0.8168497085571289
52445,179.85000610351562,0.1153314933180809,-0.8048650026321411,-2.8939855098724365,-2.635104179382324,0.8168497085571289
52455,179.85000610351562,0.05766574665904045,-0.8323817253112793,-2.82283091545105,-2.489065170288086,0.8168497085571289
52465,179.85000610351562,0.028832873329520226,-0.8598985075950623,-2.7872536182403564,-2.425185203552246,0.8168497085571289
52475,179.85000610351562,0.014416436664760113,-0.8874152898788452,-2.7694649696350098,-2.4024012088775635,0.8168497085571289
52486,179.6999969482422,-7.493022441864014,-0.9218111634254456,-3.1045267581939697,-2.400142192840576,0.8168497085571289
52495,179.6999969482422,-3.746511220932007,-0.9424487352371216,-2.5841407775878906,1.87040376663208,0.8095235824584961
52505,179.6999969482422,-1.8732556104660034,-0.9699654579162598,-2.6679086685180664,0.3971080780029297,0.8168497085571289
52515,179.85000610351562,6.563602924346924,-0.9837238788604736,-2.0218756198883057,-0.6173921823501587,0.8168497085571289
52525,179.85000610351562,3.281801462173462,-0.9906030297279358,-1.3548938035964966,-5.14628791809082,0.8168497085571289
52535,179.85000610351562,1.640900731086731,-1.0112406015396118,-1.7093244791030884,-3.0223302841186523,0.8168497085571289
52546,179.85000610351562,0.8204503655433655,-1.0525157451629639,-2.918421745300293,-2.489912509918213,0.8168497085571289
52555,179.6999969482422,-7.090005874633789,-1.086911678314209,-3.1790051460266113,-3.021470069885254,0.8168497085571289
52565,179.6999969482422,-3.5450029373168945,-1.121307611465454,-3.3093013763427734,1.504897117614746,0.8095235824584961
52575,179.6999969482422,-1.7725014686584473,-1.1557036638259888,-3.3744494915008545,-0.36783862113952637,0.8168497085571289
52585,179.6999969482422,-0.8862507343292236,-1.1832202672958374,-3.063058376312256,-1.3229506015777588,0.8168497085571289
52595,179.6999969482422,-0.4431253671646118,-1.2107369899749756,-2.907367467880249,-1.5458531379699707,0.8168497085571289
52605,179.6999969482422,-0.2215626835823059,-1.2313746213912964,-2.4855611324310303,-1.6664526462554932,0.8021974563598633
52615,179.6999969482422,-0.11078134179115295,-1.2520122528076172,-2.274662733078003,-1.4625178575515747,0.8168497085571289
52625,179.6999969482422,-0.05539067089557648,-1.2657705545425415,-1.825248122215271,-1.382016658782959,0.8168497085571289
52635,179.6999969482422,-0.02769533544778824,-1.2795288562774658,-1.6005407571792603,-1.080112099647522,0.8168497085571289
52645,179.6999969482422,-0.01384766772389412,-1.2932872772216797,-1.488191843032837,-0.9337376356124878,0.8095235824584961
52655,179.6999969482422,-0.00692383386194706,-1.3001666069030762,-1.0880565643310547,-0.8602439165115356,0.8168497085571289
52665,179.85000610351562,7.496768951416016,-1.3001666069030762,-0.5440282821655273,-0.5717415809631348,0.8168497085571289
52675,179.85000610351562,3.748384475708008,-1.3070456981658936,-0.615970253944397,-4.705929756164551,0.8168497085571289
52685,179.85000610351562,1.874192237854004,-1.3139249086380005,-0.6519458293914795,-2.9073169231414795,0.8168497085571289
52696,179.85000610351562,0.937096118927002,-1.3483208417892456,-2.045771837234497,-2.0102791786193848,0.8168497085571289
52705,179.85000610351562,0.468548059463501,-1.3689583539962769,-2.0547633171081543,-2.618621826171875,0.8095235824584961
52715,179.85000610351562,0.2342740297317505,-1.403354287147522,-2.747175931930542,-2.4020638465881348,0.8021974563598633
52725,179.85000610351562,0.11713701486587524,-1.4308710098266602,-2.7494261264801025,-2.82549786567688,0.8168497085571289
52735,179.6999969482422,-7.441661834716797,-1.458387851715088,-2.750551223754883,-2.7971787452697754,0.8168497085571289
52746,179.6999969482422,-3.7208309173583984,-1.492783784866333,-3.0950746536254883,1.754958152770996,0.8168497085571289
52755,179.6999969482422,-1.8604154586791992,-1.5134212970733643,-2.5794148445129395,-0.3711526393890381,0.8168497085571289
52766,179.6999969482422,-0.9302077293395996,-1.540938138961792,-2.665545701980591,-0.918336808681488,0.8168497085571289
52775,179.6999969482422,-0.4651038646697998,-1.5546964406967163,-2.0206894874572754,-1.4624335765838623,0.8168497085571289
52785,179.6999969482422,-0.2325519323348999,-1.5684548616409302,-1.6982661485671997,-1.216342806816101,0.8168497085571289
52796,179.6999969482422,-0.11627596616744995,-1.582213282585144,-1.5370545387268066,-1.0978723764419556,0.8168497085571289
52805,179.6999969482422,-0.058137983083724976,-1.5959715843200684,-1.4564392566680908,-1.0432100296020508,0.8168497085571289
52815,179.6999969482422,-0.029068991541862488,-1.6028509140014648,-1.0721850395202637,-1.0204441547393799,0.8168497085571289
52825,179.6999969482422,-0.014534495770931244,-1.6097300052642822,-0.8800486326217651,-0.7500044107437134,0.8095235824584961
52835,179.6999969482422,-0.007267247885465622,-1.6097300052642822,-0.44002431631088257,-0.6121931076049805,0.8168497085571289
52845,179.6999969482422,-0.003633623942732811,-1.6097300052642822,-0.22001215815544128,-0.28923550248146057,0.8168497085571289
52855,179.85000610351562,7.498413562774658,-1.6097300052642822,-0.11000607907772064,-0.12532006204128265,0.8021974563598633
52865,179.85000610351562,3.749206781387329,-1.6097300052642822,-0.05500303953886032,-4.575832366943359,0.8168497085571289
52875,179.85000610351562,1.8746033906936646,-1.623488426208496,-0.7154229283332825,-2.686373710632324,0.8168497085571289
52886,179.85000610351562,0.9373016953468323,-1.6441259384155273,-1.3895889520645142,-2.2640507221221924,0.8168497085571289
52895,179.85000610351562,0.46865084767341614,-1.6716426610946655,-2.0706281661987305,-2.321098804473877,0.8168497085571289
52905,179.6999969482422,-7.265905380249023,-1.6922801733016968,-2.0671916007995605,-2.6201162338256836,0.8168497085571289
52915,179.6999969482422,-3.6329526901245117,-1.7197970151901245,-2.4094386100769043,2.027106761932373,0.8168497085571289
52925,179.6999969482422,-1.8164763450622559,-1.7404345273971558,-2.2365968227386475,-0.049160003662109375,0.8168497085571289
52935,179.6999969482422,-0.9082381725311279,-1.75419282913208,-1.8062105178833008,-0.8327898383140564,0.8168497085571289
52945,179.6999969482422,-0.45411908626556396,-1.7610721588134766,-1.2470706701278687,-0.9678336381912231,0.8168497085571289
52955,179.6999969482422,-0.22705954313278198,-1.767951250076294,-0.9674913883209229,-0.7762577533721924,0.8168497085571289
52965,179.6999969482422,-0.11352977156639099,-1.7748305797576904,-0.8277111053466797,-0.6827731728553772,0.8095235824584961
52975,179.6999969482422,-0.056764885783195496,-1.7748305797576904,-0.41385555267333984,-0.6334532499313354,0.8168497085571289
52986,179.6999969482422,-0.028382442891597748,-1.7748305797576904,-0.20692777633666992,-0.35474374890327454,0.8168497085571289
52995,179.85000610351562,7.486039161682129,-1.7748305797576904,-0.10346388816833496,-0.2129509150981903,0.8168497085571289
53005,179.85000610351562,3.7430195808410645,-1.7748305797576904,-0.05173194408416748,-4.684279918670654,0.8168497085571289
53015,179.85000610351562,1.8715097904205322,-1.7954680919647217,-1.0577434301376343,-2.790585994720459,0.8168497085571289
53025,179.6999969482422,-6.564476013183594,-1.8229848146438599,-1.9047051668167114,-2.63466739654541,0.8168497085571289
53035,179.6999969482422,-3.282238006591797,-1.8505016565322876,-2.328195333480835,1.7150192260742188,0.8168497085571289
53045,179.6999969482422,-1.6411190032958984,-1.8780182600021362,-2.539931297302246,-0.24863910675048828,0.8168497085571289
53055,179.6999969482422,-0.8205595016479492,-1.898655891418457,-2.3018431663513184,-1.2396140098571777,0.8168497085571289
53065,179.55001831054688,-7.909827709197998,-1.912414312362671,-1.8388429880142212,-1.480602502822876,0.8168497085571289
53075,179.55001831054688,-3.954913854598999,-1.9261724948883057,-1.6073335409164429,3.197477102279663,0.8168497085571289
53085,179.55001831054688,-1.9774569272994995,-1.9261724948883057,-0.8036667704582214,1.402994155883789,0.8168497085571289
53096,179.55001831054688,-0.9887284636497498,-1.9261724948883057,-0.4018333852291107,1.028459906578064,0.8168497085571289
53105,179.6999969482422,7.005183696746826,-1.9261724948883057,-0.20091669261455536,0.8411606550216675,0.8168497085571289
53115,179.6999969482422,3.502591848373413,-1.9261724948883057,-0.10045834630727768,-3.7942824363708496,0.8461542129516602
53125,179.6999969482422,1.7512959241867065,-1.9330518245697021,-0.39419451355934143,-2.002501964569092,0.8095235824584961
53135,179.6999969482422,0.8756479620933533,-1.946810245513916,-0.8850187063217163,-1.3361685276031494,0.8168497085571289
53146,179.55001831054688,-7.061723709106445,-1.9674477577209473,-1.4743868112564087,-1.2859760522842407,0.8168497085571289
53155,179.55001831054688,-3.5308618545532227,-1.9812060594558716,-1.4251055717468262,3.0151476860046387,0.8168497085571289
53165,179.55001831054688,-1.7654309272766113,-1.988085389137268,-1.0565180778503418,1.2935380935668945,0.8168497085571289
53175,179.55001831054688,-0.8827154636383057,-1.9812060594558716,-0.1842937022447586,0.6917896866798401,0.8168497085571289
53186,179.55001831054688,-0.44135773181915283,-1.9812060594558716,-0.0921468511223793,0.9159214496612549,0.8168497085571289
53195,179.55001831054688,-0.22067886590957642,-1.9812060594558716,-0.04607342556118965,0.7666125297546387,0.8168497085571289
53205,179.55001831054688,-0.11033943295478821,-1.9812060594558716,-0.023036712780594826,0.6919599175453186,0.8168497085571289
53215,179.55001831054688,-0.055169716477394104,-1.9812060594558716,-0.011518356390297413,0.6546242237091064,0.8095235824584961
53225,179.55001831054688,-0.027584858238697052,-1.9812060594558716,-0.0057591781951487064,0.6408254504203796,0.8168497085571289
53235,179.55001831054688,-0.013792429119348526,-1.9812060594558716,-0.0028795890975743532,0.6266586780548096,0.8168497085571289
53245,179.55001831054688,-0.006896214559674263,-1.9812060594558716,-0.0014397945487871766,0.621950089931488,0.8168497085571289
53255,179.55001831054688,-0.0034481072798371315,-1.9812060594558716,-0.0007198972743935883,0.6196508407592773,0.8168497085571289
53265,179.55001831054688,-0.0017240536399185658,-1.9812060594558716,-0.00035994863719679415,0.6184623837471008,0.8021974563598633
53275,179.55001831054688,-0.0008620268199592829,-1.9812060594558716,-0.00017997431859839708,0.6276296973228455,0.8168497085571289
53286,179.55001831054688,-0.00043101340997964144,-1.9812060594558716,-8.998715929919854e-05,0.6176181435585022,0.8168497085571289
53295,179.55001831054688,-0.00021550670498982072,-1.9812060594558716,-4.499357964959927e-05,0.6174710392951965,0.8168497085571289
53305,179.55001831054688,-0.00010775335249491036,-1.9812060594558716,-2.2496789824799635e-05,0.6173818707466125,0.8168497085571289
53315,179.55001831054688,-5.387667624745518e-05,-1.9812060594558716,-1.1248394912399817e-05,0.6173318028450012,0.8168497085571289
53325,179.55001831054688,-2.693833812372759e-05,-1.9812060594558716,-5.624197456199909e-06,0.6173169016838074,0.8168497085571289
53335,179.55001831054688,-1.3469169061863795e-05,-1.9812060594558716,-2.8120987280999543e-06,0.6173282861709595,0.8168497085571289
53345,179.55001831054688,-6.7345845309318975e-06,-1.9812060594558716,-1.4060493640499772e-06,0.6173406839370728,0.8021974563598633
53355,179.55001831054688,-3.3672922654659487e-06,-1.9812060594558716,-7.030246820249886e-07,0.6270588040351868,0.8168497085571289
53365,179.55001831054688,-1.6836461327329744e-06,-1.9812060594558716,-3.515123410124943e-07,0.6173158884048462,0.8168497085571289
53375,179.55001831054688,-8.418230663664872e-07,-1.9812060594558716,-1.7575617050624714e-07,0.6173084378242493,0.8168497085571289
53386,179.40000915527344,-7.50023078918457,-1.9812060594558716,-8.787808525312357e-08,0.6172989010810852,0.8168497085571289
53395,179.40000915527344,-3.750115394592285,-1.9812060594558716,-4.3939042626561786e-08,5.159530162811279,0.8168497085571289
53405,179.40000915527344,-1.8750576972961426,-1.9674477577209473,0.687912106513977,3.301231622695923,0.8168497085571289
53415,179.40000915527344,-0.9375288486480713,-1.9399309158325195,1.7197989225387573,2.8994345664978027,0.8168497085571289
53426,179.40000915527344,-0.46876442432403564,-1.912414312362671,2.2357330322265625,3.2304062843322754,0.8168497085571289
53435,179.55001831054688,7.265848159790039,-1.8780182600021362,2.837665319442749,3.404996395111084,0.8168497085571289
53445,179.55001831054688,3.6329240798950195,-1.8367432355880737,3.4825875759124756,-0.7771377563476562,0.8168497085571289
53455,179.6999969482422,9.316010475158691,-1.7954680919647217,3.805048704147339,1.536224603652954,0.8168497085571289
53465,179.6999969482422,4.658005237579346,-1.7610721588134766,3.6223232746124268,-1.8351929187774658,0.8168497085571289
53475,179.6999969482422,2.329002618789673,-1.7335553169250488,3.187004566192627,0.3581385612487793,0.8168497085571289
53485,179.6999969482422,1.1645013093948364,-1.712917685508728,2.625379800796509,1.2026450634002686,0.8168497085571289
53495,179.6999969482422,0.5822506546974182,-1.6991595029830933,2.0006020069122314,1.3703898191452026,0.8168497085571289
53505,179.6999969482422,0.2911253273487091,-1.6854010820388794,1.6882224082946777,1.1974434852600098,0.8168497085571289
53515,179.6999969482422,0.14556266367435455,-1.6716426610946655,1.5320326089859009,1.1155540943145752,0.8168497085571289
53525,179.6999969482422,0.07278133183717728,-1.6647634506225586,1.109972357749939,1.0791826248168945,0.8168497085571289
53535,179.6999969482422,0.03639066591858864,-1.6578842401504517,0.8989515900611877,0.8019524216651917,0.8168497085571289
53545,179.6999969482422,0.01819533295929432,-1.6578842401504517,0.44947579503059387,0.6655915975570679,0.8168497085571289
53555,179.6999969482422,0.00909766647964716,-1.6578842401504517,0.22473789751529694,0.336070716381073,0.8168497085571289
53565,179.55001831054688,-7.494998931884766,-1.6578842401504517,0.11236894875764847,0.17129263281822205,0.8095235824584961
53575,179.55001831054688,-3.747499465942383,-1.6578842401504517,0.056184474378824234,4.635586738586426,0.8168497085571289
53585,179.55001831054688,-1.8737497329711914,-1.6441259384155273,0.7160043120384216,2.7314791679382324,0.8095235824584961
53596,179.55001831054688,-0.9368748664855957,-1.623488426208496,1.389879584312439,2.314009189605713,0.8168497085571289
53605,179.55001831054688,-0.46843743324279785,-1.6028509140014648,1.7268173694610596,2.3661465644836426,0.8168497085571289
53615,179.55001831054688,-0.23421871662139893,-1.5753339529037476,2.2392516136169434,2.401540756225586,0.8095235824584961
53625,179.55001831054688,-0.11710935831069946,-1.5546964406967163,2.151503324508667,2.6946213245391846,0.8168497085571289
53635,179.55001831054688,-0.05855467915534973,-1.5271797180175781,2.451589584350586,2.5793025493621826,0.8168497085571289
53645,179.55001831054688,-0.029277339577674866,-1.5065420866012573,2.2576723098754883,2.7946486473083496,0.8168497085571289
53655,179.55001831054688,-0.014638669788837433,-1.4790253639221191,2.5046744346618652,2.6477646827697754,0.8168497085571289
53665,179.55001831054688,-0.007319334894418716,-1.458387851715088,2.284214735031128,2.8448472023010254,0.8168497085571289
53675,179.55001831054688,-0.003659667447209358,-1.4308710098266602,2.5179455280303955,2.6889097690582275,0.8095235824584961
53685,179.55001831054688,-0.001829833723604679,-1.403354287147522,2.6348109245300293,2.886291027069092,0.8168497085571289
53695,179.55001831054688,-0.0009149168618023396,-1.3689583539962769,3.0371997356414795,2.986835241317749,0.8168497085571289
53705,179.55001831054688,-0.0004574584309011698,-1.3414416313171387,2.8944380283355713,3.3122918605804443,0.8168497085571289
53715,179.55001831054688,-0.0002287292154505849,-1.3001666069030762,3.5109739303588867,3.222846746444702,0.8095235824584961
53726,179.6999969482422,7.499433517456055,-1.2657705545425415,3.4752860069274902,3.7193987369537354,0.8168497085571289
53735,179.6999969482422,3.7497167587280273,-1.2244954109191895,3.8013980388641357,-0.8313539028167725,0.8168497085571289
53746,179.6999969482422,1.8748583793640137,-1.1832202672958374,3.964458465576172,1.2997591495513916,0.8168497085571289
53755,179.6999969482422,0.9374291896820068,-1.1488244533538818,3.702023506164551,2.3790223598480225,0.8168497085571289
53765,179.6999969482422,0.4687145948410034,-1.1144284009933472,3.5708107948303223,2.668762683868408,0.8168497085571289
53775,179.6999969482422,0.2343572974205017,-1.0800325870513916,3.505199432373047,2.824977159500122,0.8168497085571289
53785,179.6999969482422,0.11717864871025085,-1.0525157451629639,3.1284377574920654,2.9146013259887695,0.8168497085571289
53795,179.6999969482422,0.05858932435512543,-1.0181198120117188,3.28401780128479,2.707174777984619,0.8168497085571289
53805,179.85000610351562,7.529525279998779,-0.9837238788604736,3.3618032932281494,2.876260995864868,0.8168497085571289
53815,179.85000610351562,3.7647626399993896,-0.9493279457092285,3.400700569152832,-1.5699994564056396,0.8168497085571289
53825,179.85000610351562,1.8823813199996948,-0.9218111634254456,3.076188564300537,0.3476768732070923,0.8168497085571289
53835,179.85000610351562,0.9411906599998474,-0.8942943811416626,2.9139325618743896,1.0542564392089844,0.8168497085571289
53845,179.6999969482422,-7.029635429382324,-0.8805360794067383,2.144882917404175,1.4167476892471313,0.8168497085571289
53855,179.6999969482422,-3.514817714691162,-0.8667776584625244,1.7603628635406494,5.621979713439941,0.8168497085571289
53865,179.6999969482422,-1.757408857345581,-0.8461400866508484,1.9120588302612305,3.5999245643615723,0.8168497085571289
53875,179.6999969482422,-0.8787044286727905,-0.811744213104248,2.67582368850708,2.857055187225342,0.8168497085571289
53886,179.6999969482422,-0.43935221433639526,-0.770469069480896,3.4016690254211426,3.019796133041382,0.8168497085571289
53895,179.6999969482422,-0.21967610716819763,-0.729193925857544,3.764592170715332,3.3762080669403076,0.8168497085571289
53905,179.6999969482422,-0.10983805358409882,-0.6879187822341919,3.9460511207580566,3.5681207180023193,0.8168497085571289
53915,179.6999969482422,-0.05491902679204941,-0.6397644281387329,4.380743503570557,3.6778273582458496,0.8168497085571289
53925,179.85000610351562,7.472771167755127,-0.5916101336479187,4.598087310791016,4.010078430175781,0.8168497085571289
53935,179.85000610351562,3.7363855838775635,-0.5365766286849976,5.050717830657959,-0.35009050369262695,0.8168497085571289
53945,179.85000610351562,1.8681927919387817,-0.4815431237220764,5.277035236358643,1.8788669109344482,0.8168497085571289
53955,180.0,8.434327125549316,-0.42650964856147766,5.390192031860352,3.0116119384765625,0.8168497085571289
53965,180.0,4.217163562774658,-0.385234534740448,4.758852005004883,-0.9459705352783203,0.8095235824584961
53975,180.0,2.108581781387329,-0.34395939111709595,4.443181991577148,0.7005008459091187,0.8168497085571289
53986,180.0,1.0542908906936646,-0.3026842474937439,4.285348415374756,1.5301482677459717,0.8168497085571289
53995,180.0,0.5271454453468323,-0.2751675248146057,3.5185112953186035,1.9611444473266602,1.5567760467529297
54005,180.0,0.26357272267341614,-0.2407715618610382,3.479053497314453,1.1712195873260498,0.8168497085571289
54015,180.0,0.13178636133670807,-0.21325482428073883,3.115363836288452,1.7867828607559204,0.8095235824584961
54025,180.0,0.06589318066835403,-0.192617267370224,2.589560031890869,1.60129976272583,0.8168497085571289
54035,179.85000610351562,-7.467284202575684,-0.17197969555854797,2.326658010482788,1.246782660484314,0.8168497085571289
54045,179.85000610351562,-3.733642101287842,-0.1582213193178177,1.851248025894165,5.62101936340332,0.8168497085571289
54055,179.85000610351562,-1.866821050643921,-0.13070456683635712,2.301461696624756,3.4220101833343506,0.8168497085571289
54065,179.85000610351562,-0.9334105253219604,-0.08942943811416626,3.2144875526428223,2.8543801307678223,0.8095235824584961
54075,179.85000610351562,-0.4667052626609802,-0.04127512872219086,4.014959335327148,3.1118385791778564,0.8168497085571289
54086,179.85000610351562,-0.2333526313304901,0.0,4.0712361335754395,3.5106074810028076,0.8168497085571289
54095,179.85000610351562,-0.11667631566524506,0.034395940601825714,3.755415201187134,3.46482515335083,0.8168497085571289
54105,179.85000610351562,-0.05833815783262253,0.08255025744438171,4.285423278808594,3.1920080184936523,0.8168497085571289
54115,179.85000610351562,-0.029169078916311264,0.13070456683635712,4.550427436828613,3.5943028926849365,0.8168497085571289
54125,180.0,7.4856462478637695,0.17885887622833252,4.682929039001465,3.8114688396453857,0.8168497085571289
54135,180.0,3.7428231239318848,0.23389239609241486,5.093140125274658,-0.6061990261077881,0.8168497085571289
54146,180.0,1.8714115619659424,0.28204670548439026,4.954286098480225,1.5939826965332031,0.8168497085571289
54155,180.0,0.9357057809829712,0.3233218193054199,4.54089879989624,2.448718547821045,0.8168497085571289
54165,180.0,0.4678528904914856,0.3714761435985565,4.678164958953857,2.62846302986145,0.8168497085571289
54175,180.0,0.2339264452457428,0.405872106552124,4.05888032913208,2.995662212371826,0.8168497085571289
54185,180.0,0.1169632226228714,0.44026803970336914,3.749236822128296,2.668020009994507,0.8168497085571289
54195,180.0,0.0584816113114357,0.4815431237220764,3.93837308883667,2.5156118869781494,0.8095235824584961
54205,180.0,0.02924080565571785,0.5159391164779663,3.688985586166382,2.7193193435668945,0.8168497085571289
54215,180.0,0.014620402827858925,0.5503350496292114,3.564289093017578,2.563978672027588,0.8168497085571289
54225,180.0,0.007310201413929462,0.5847309827804565,3.501941204071045,2.5001699924468994,0.8168497085571289
54235,180.0,0.003655100706964731,0.6191269159317017,3.4707672595977783,2.479710102081299,0.8168497085571289
54245,180.0,0.0018275503534823656,0.6535228490829468,3.4551804065704346,2.480872392654419,0.8168497085571289
54255,180.0,0.0009137751767411828,0.6879187822341919,3.4473888874053955,2.492905616760254,0.8168497085571289
54265,180.0,0.0004568875883705914,0.7154355049133301,3.0995302200317383,2.5103557109832764,0.8168497085571289
54275,180.0,0.0002284437941852957,0.742952287197113,2.9256033897399902,2.266869068145752,0.8095235824584961
54285,180.0,0.00011422189709264785,0.770469069480896,2.838639974594116,2.159132719039917,0.8168497085571289
54295,180.0,5.7110948546323925e-05,0.7979857921600342,2.7951557636260986,2.1071181297302246,0.8168497085571289
54305,179.85000610351562,-7.500202655792236,0.8255025148391724,2.773416042327881,2.092684030532837,0.8095235824584961
54315,179.85000610351562,-3.750101327896118,0.8530192971229553,2.7625463008880615,6.641722679138184,0.8168497085571289
54325,179.85000610351562,-1.875050663948059,0.8874152898788452,3.101072072982788,4.78868293762207,0.8168497085571289
54335,179.85000610351562,-0.9375253319740295,0.9493279457092285,4.6461687088012695,4.137431621551514,0.8095235824584961
54345,180.0,7.031467914581299,1.0112406015396118,5.418716907501221,4.882627964019775,0.8168497085571289
54355,180.0,3.5157339572906494,1.086911678314209,6.4929118156433105,0.7262930870056152,0.8168497085571289
54365,180.14999389648438,9.257414817810059,1.1625827550888062,7.030010223388672,3.3277740478515625,0.8168497085571289
54375,180.29998779296875,12.128938674926758,1.2382538318634033,7.298559188842773,0.11182975769042969,0.8168497085571289
54385,180.29998779296875,6.064469337463379,1.3001666069030762,6.744916915893555,-1.884229063987732,0.8168497085571289
54395,180.29998779296875,3.0322346687316895,1.36207914352417,6.468090534210205,0.7449826002120972,0.8168497085571289
54405,180.4499969482422,9.016347885131836,1.403354287147522,5.297800064086914,2.080141067504883,0.8168497085571289
54415,180.4499969482422,4.508173942565918,1.451508641242981,5.056615829467773,-2.5648436546325684,0.8095235824584961
54425,180.4499969482422,2.254086971282959,1.485904574394226,4.248106956481934,-0.47574448585510254,0.8168497085571289
