t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u,yref,tempo_computacional,cod_erro
15542,180.0,0.47608885169029236,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15552,180.0,0.23804442584514618,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
15562,180.0,0.11902221292257309,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
15572,180.0,0.059511106461286545,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
15581,179.85000610351562,-7.470474720001221,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
15592,179.85000610351562,-3.7352373600006104,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15601,179.85000610351562,-1.8676186800003052,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
15612,179.85000610351562,-0.9338093400001526,0.0,0.0,0.0,-0.13553237915039062,0.0,0.0
15622,179.85000610351562,-0.4669046700000763,0.0,0.0,0.0,0.0622711181640625,0.0,0.0
15632,179.85000610351562,-0.23345233500003815,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
15642,179.85000610351562,-0.11672616750001907,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15652,179.85000610351562,-0.05836308375000954,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15662,179.85000610351562,-0.02918154187500477,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
15672,179.85000610351562,-0.014590770937502384,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15681,179.85000610351562,-0.007295385468751192,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15692,179.85000610351562,-0.003647692734375596,0.0,0.0,0.0,0.025641441345214844,0.0,0.0
15701,179.85000610351562,-0.001823846367187798,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15712,179.85000610351562,-0.000911923183593899,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
15722,179.85000610351562,-0.0004559615917969495,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
15732,179.85000610351562,-0.00022798079589847475,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
15742,179.85000610351562,-0.00011399039794923738,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15752,179.85000610351562,-5.699519897461869e-05,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
15762,179.85000610351562,-2.8497599487309344e-05,0.0,0.0,0.0,-0.054945945739746094,0.0,0.0
15772,179.85000610351562,-1.4248799743654672e-05,0.0,0.0,0.0,-0.11355400085449219,0.0,0.0
15781,179.85000610351562,-7.124399871827336e-06,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
15792,179.85000610351562,-3.562199935913668e-06,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
15801,180.0,7.5002288818359375,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
15812,180.0,3.7501144409179688,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
15822,180.0,1.8750572204589844,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
15832,179.85000610351562,-6.562702178955078,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
15842,179.85000610351562,-3.281351089477539,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
15852,179.85000610351562,-1.6406755447387695,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
15862,179.85000610351562,-0.8203377723693848,0.0,0.0,0.0,-0.04761981964111328,0.0,0.0
15872,179.85000610351562,-0.4101688861846924,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
15881,179.85000610351562,-0.2050844430923462,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15892,179.85000610351562,-0.1025422215461731,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15901,179.85000610351562,-0.05127111077308655,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15912,179.85000610351562,-0.025635555386543274,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15922,179.6999969482422,-7.5130486488342285,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15932,179.6999969482422,-3.7565243244171143,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
15942,179.6999969482422,-1.8782621622085571,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15952,179.6999969482422,-0.9391310811042786,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15962,179.6999969482422,-0.4695655405521393,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
15972,179.6999969482422,-0.23478277027606964,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15981,179.6999969482422,-0.11739138513803482,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
15992,179.6999969482422,-0.05869569256901741,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
16001,179.6999969482422,-0.029347846284508705,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
16012,179.6999969482422,-0.014673923142254353,0.0,0.0,0.0,-0.06959819793701172,0.0,0.0
16022,179.55001831054688,-7.506885051727295,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
16032,179.55001831054688,-3.7534425258636475,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
16042,179.55001831054688,-1.8767212629318237,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
16052,179.55001831054688,-0.9383606314659119,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
16062,179.55001831054688,-0.46918031573295593,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
16072,179.6999969482422,7.264956951141357,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
16081,179.6999969482422,3.6324784755706787,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
16092,179.6999969482422,1.8162392377853394,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
16101,179.6999969482422,0.9081196188926697,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
16112,179.6999969482422,0.45405980944633484,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
16122,179.6999969482422,0.22702990472316742,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
16132,179.55001831054688,-7.386032581329346,0.0,0.0,0.0,0.03296661376953125,0.0,0.0
16142,179.55001831054688,-3.693016290664673,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
16152,179.55001831054688,-1.8465081453323364,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
16162,179.55001831054688,-0.9232540726661682,0.0,0.0,0.0,0.03296661376953125,0.0,0.0
16172,179.55001831054688,-0.4616270363330841,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
16181,179.55001831054688,-0.23081351816654205,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
16192,179.55001831054688,-0.11540675908327103,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
16201,179.55001831054688,-0.05770337954163551,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
16212,179.55001831054688,-0.028851689770817757,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
16222,179.55001831054688,-0.014425844885408878,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
16232,179.55001831054688,-0.007212922442704439,0.0,0.0,0.0,0.01831531524658203,0.0,0.0
16242,179.55001831054688,-0.0036064612213522196,0.0,0.0,0.0,0.0036630630493164062,0.0,0.0
16252,179.55001831054688,-0.0018032306106761098,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
16262,179.40000915527344,-7.501132488250732,0.0,0.0,0.0,0.010989189147949219,0.0,0.0
