t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u,yref,tempo_computacional,cod_erro
34420,179.55001831054688,-2.8611997549887747e-05,-14.948474884033203,3.191622018814087,2.9007015228271484,-14.322969436645508,4430.0,0.0
34430,179.55001831054688,-1.4305998774943873e-05,-14.914078712463379,3.3156282901763916,3.1277036666870117,-14.294690132141113,4432.0,0.0
34440,179.55001831054688,-7.152999387471937e-06,-14.879684448242188,3.3775572776794434,3.2242798805236816,-14.265849113464355,4433.0,0.0
34450,179.40000915527344,-7.500234603881836,-14.838407516479492,3.752589225769043,3.2548739910125732,-14.236441612243652,4432.0,0.0
34460,179.40000915527344,-3.750117301940918,-14.797133445739746,3.940031051635742,9.046053886413574,-14.206475257873535,4433.0,0.0
34469,179.55001831054688,5.625172138214111,-14.74209976196289,4.721663951873779,6.990523338317871,-14.175948143005371,4517.0,0.0
34480,179.55001831054688,2.8125860691070557,-14.652670860290527,6.8322978019714355,1.2587056159973145,-14.144861221313477,4472.0,0.0
34489,179.6999969482422,8.905840873718262,-14.563240051269531,7.887689590454102,5.160130500793457,-14.113211631774902,4508.0,0.0
34500,179.85000610351562,11.95315170288086,-14.460052490234375,9.103222846984863,1.6933107376098633,-14.081009864807129,4437.0,0.0
34510,180.0,13.476807594299316,-14.356864929199219,9.710989952087402,0.21273422241210938,-14.048248291015625,4444.0,0.0
34520,180.14999389648438,14.237951278686523,-14.267436027526855,9.326960563659668,-1.003434181213379,-14.014935493469238,4438.0,0.0
34530,180.14999389648438,7.118975639343262,-14.184885025024414,8.791028022766113,-2.823547124862671,-13.981066703796387,4436.0,0.0
34540,180.29998779296875,11.05971908569336,-14.122973442077637,7.491081237792969,0.840369462966919,-13.946643829345703,4434.0,0.0
34550,180.29998779296875,5.52985954284668,-14.07481861114502,6.153270244598389,-3.8542587757110596,-13.911681175231934,4440.0,0.0
34560,180.29998779296875,2.76492977142334,-14.04730224609375,4.452459335327148,-2.0079314708709717,-13.876163482666016,4430.0,0.0
34569,180.14999389648438,-6.1177659034729,-14.03354263305664,2.9142162799835205,-2.202460765838623,-13.840094566345215,4497.0,0.0
34580,180.0,-10.558430671691895,-14.03354263305664,1.4571081399917603,2.3665695190429688,-13.80347728729248,4460.0,0.0
