t_ms,theta_deg,theta_dot,x_cm,x_dot_cm,u,yref,tempo_computacional,cod_erro
84896,181.35000610351562,11.206762313842773,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
84906,181.35000610351562,5.603381156921387,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
84916,181.49998474121094,10.301238059997559,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
84926,181.49998474121094,5.150619029998779,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
84936,181.64999389648438,10.075539588928223,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
84946,181.8000030517578,12.538000106811523,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
84956,181.8000030517578,6.269000053405762,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
84966,181.9499969482422,10.634048461914062,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
84976,181.9499969482422,5.317024230957031,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
84985,182.10000610351562,10.158742904663086,-0.096308633685112,0.0,-0.5961034297943115,0.03296661376953125,4450.0,0.0
84996,182.25001525878906,12.579602241516113,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85006,182.39999389648438,13.789347648620605,-0.096308633685112,0.0,-0.5961034297943115,-0.04761981964111328,4450.0,0.0
85016,182.39999389648438,6.894673824310303,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85026,182.39999389648438,3.4473369121551514,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
85036,182.39999389648438,1.7236684560775757,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85046,182.39999389648438,0.8618342280387878,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85056,182.25001525878906,-7.068630695343018,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85066,182.25001525878906,-3.534315347671509,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85076,182.25001525878906,-1.7671576738357544,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85085,182.25001525878906,-0.8835788369178772,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85096,182.25001525878906,-0.4417894184589386,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85106,182.25001525878906,-0.2208947092294693,-0.096308633685112,0.0,-0.5961034297943115,0.01831531524658203,4450.0,0.0
85116,182.25001525878906,-0.11044735461473465,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85126,182.10000610351562,-7.555454254150391,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85136,181.9499969482422,-11.277958869934082,-0.096308633685112,0.0,-0.5961034297943115,-0.08424949645996094,4450.0,0.0
85146,181.8000030517578,-13.13852596282959,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85156,181.64999389648438,-14.069494247436523,-0.096308633685112,0.0,-0.5961034297943115,0.0036630630493164062,4450.0,0.0
85166,181.49998474121094,-14.534977912902832,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85176,181.35000610351562,-14.767036437988281,-0.096308633685112,0.0,-0.5961034297943115,-0.054945945739746094,4450.0,0.0
85185,181.1999969482422,-14.883748054504395,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
85196,180.90000915527344,-22.441652297973633,-0.096308633685112,0.0,-0.5961034297943115,0.010989189147949219,4450.0,0.0
